med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,34,0110799,竹内医院,広島市南区宇品神田４－７－８,082-251-2321,竹内　真,竹内　真,内　消,,平14. 5. 1,ika
診療所,34,0110815,和田耳鼻咽喉科,広島市南区宇品神田５丁目５－９,082-256-1133,医療法人　和田耳鼻咽喉科　理事長　和田　秀毅,和田　秀毅,耳　い,,平7. 12. 1,ika
診療所,34,0110864,医療法人社団　宏精クリニック,広島市南区宇品御幸３丁目１－１１,082-256-0065,医療法人社団　宏精クリニック　胤森　信宏,胤森　信宏,内　呼　小,,平8. 11. 1,ika
診療所,34,0110872,医療法人　牛尾内科医院,広島市南区宇品神田５丁目２２－１７,082-254-5131,医療法人　牛尾内科医院　理事長　牛尾　剛士,牛尾　剛士,一般　内　呼　胃　小　リハ　放　麻,,平8. 11. 1,ika
診療所,34,0110880,沢近医院,広島市南区宇品御幸１丁目１７－８,082-251-0261,澤近　紀夫,澤近　紀夫,内　循,,平元. 6. 11,ika
診療所,34,0110922,医療法人さつき会　井上内科医院,広島市南区宇品神田２丁目１５－３,082-251-1711,医療法人さつき会　井上内科医院　理事長　井上　忠雄,井上　忠雄,一般　内　小　リハ,,平13. 10. 1,ika
病院,34,0110989,真田病院,広島市南区皆実町３丁目１３－２１,082-253-1291,医療法人　慈徳会　理事長　田　光博,真田　博明,一般　療養　産婦　整外　外　内　リハ　麻　歯,,平17. 10. 1,ika
診療所,34,0111078,医療法人社団　福原医院,広島市南区翠１丁目２－１１,082-251-1092,医療法人社団　福原医院　理事長　檜山　桂子,檜山　桂子,内　リウ　呼内　アレ　外　小外,,平元. 8. 1,ika
診療所,34,0111086,島内科医院,広島市中区大手町１丁目５－２５,082-249-6161,島　一秀,島　秀行,内　消化器内科（内視鏡）,,平6. 2. 1,ika
診療所,34,0111136,大岩内科,広島市中区鉄砲町２－６,082-221-2930,大岩　慈郎,大岩　慈郎,循　内　胃　放,,平14. 1. 1,ika
診療所,34,0111219,畑川小児科,広島市安芸区船越南３丁目５－３,082-823-8181,畑川　祐一郎,畑川　祐一郎,小,,平15. 1. 1,ika
診療所,34,0111276,石田医院,広島市東区戸坂出江２丁目１０－３１,082-229-0118,医療法人　石田医院　理事長　石田　秀子,木村　友希,内　胃　小　放,,平2. 6. 1,ika
病院,34,0111425,医療法人　土本病院,広島市中区橋本町４－７,082-228-3390,医療法人　土本病院　理事長　土本　重雄,土本　晃裕,療養　内　整外　リハ,,平10. 4. 1,ika
診療所,34,0111581,うえむらファミリークリニック,広島市中区住吉町８－１９,082-249-4655,医療法人小鳥会　理事長　関根　真悠,関根　真悠,内　小　脳内　放,,平元. 11. 1,ika
診療所,34,0111649,医療法人社団　祐仁会　川上医院,広島市南区青崎１丁目７－２,082-281-1717,医療法人社団　祐仁会　理事長　川上　正仁,川上　正仁,内　胃　消　皮,,平8. 7. 9,ika
病院,34,0111730,塩田病院,広島市南区堀越１丁目７－３６,082-281-5515,塩田　克昭,塩田　克昭,療養　内　外　整外　リハ　胃,,昭62. 6. 1,ika
診療所,34,0111797,医療法人社団　藤村医院,広島市南区大州２丁目１５－１１,082-281-5523,医療法人　社団　藤村医院　理事長　藤村　憲崇,藤村　憲崇,内　循環器内科　血液内科,,平5. 6. 1,ika
診療所,34,0111813,医療法人社団　豊島医院,広島市東区矢賀１丁目６－２６,082-281-1612,医療法人社団　豊島医院　理事長　豊島　仁,豊島　仁,内　胃　小,,平14. 1. 1,ika
診療所,34,0111839,中岡医院,広島市東区矢賀新町４丁目１－２８,082-283-4970,森田　実,森田　実,内　神　胃,,平5. 5. 7,ika
診療所,34,0111938,永山医院,広島市中区白島北町１０－１,082-221-2811,医療法人社団　寿会　理事長　汐見　千寿,汐見　千寿,内,,平2. 8. 1,ika
診療所,34,0111946,医療法人社団　天野医院,広島市中区西白島町７－３１,082-221-0121,医療法人　社団　天野医院　理事長　天野　雅夫,天野　雅夫,精　神　内,,平18. 11. 1,ika
診療所,34,0111987,山地内科医院,広島市東区牛田旭２丁目４－１４,082-221-2602,山地　久幸,山地　久幸,内　循環器内科　腎臓内科　透析,,平16. 3. 25,ika
診療所,34,0112092,とうぎ整形外科・リハビリクリニック,広島市中区南竹屋町５－８,082-244-4114,医療法人社団　絆　理事長　東儀　季功,東儀　季功,整外　リハ　内,,平20. 5. 19,ika
病院,34,0112191,医療法人社団生和会　たかの橋中央病院,広島市中区国泰寺町２丁目４－１６,082-242-1515,医療法人社団生和会　理事長　木村　浩彰,大庭　治,一般　内　脳外　循環器内科　心外　皮　リハ　放,104,平12. 10. 1,ika
診療所,34,0112274,新井内科,広島市南区京橋町７－１８,082-261-2862,医療法人社団　新井内科　理事長　新井　重紀,新井　重紀,内　リハ,,平元. 10. 1,ika
診療所,34,0112365,川村内科胃腸科医院,広島市中区光南１丁目５－１０,082-241-7092,川村　一郎,川村　一郎,内　胃,,昭56. 11. 3,ika
診療所,34,0112381,大野木耳鼻咽喉科医院,広島市東区牛田旭１丁目７－１３,082-221-5585,大野木　信,大野木　信,耳い,,平16. 1. 1,ika
病院,34,0112456,医療法人三渓会　川堀病院,広島市南区松川町３－８,082-263-0303,医療法人三渓会　川堀病院　理事長　川堀　勝史,川堀　勝史,一般　大腸・肛門外科,,平11. 10. 1,ika
診療所,34,0112472,医療法人杉本会　杉本眼科医院,広島市中区大手町３丁目１３－１４,082-241-0070,医療法人　杉本会　理事長　竹中　康雄,竹中　康雄,一般　眼,,平5. 5. 1,ika
診療所,34,0112571,三好医院,広島市中区東白島町１７－１,082-221-1531,三好　雪久,三好　雪久,内　胃　外　こう,,平12. 3. 1,ika
診療所,34,0112639,医療法人社団　大山皮ふ科クリニック,広島市中区鉄砲町３－１,082-221-1446,医療法人社団　大山皮ふ科クリニック　理事長　横山　寧恵,横山　寧恵,皮,,平13. 10. 1,ika
診療所,34,0112704,つきやま医院,広島市東区戸坂山崎町８番９号,082-229-0737,築山　文昭,築山　文昭,内　外　こう,,平21. 1. 1,ika
診療所,34,0112720,住谷内科・消化器内科・リハビリテーション科,広島市南区皆実町４丁目８－８,082-251-2596,医療法人住谷内科・消化器内科・リハビリテーション科　理事長　住谷　彰夫,住谷　彰夫,内　胃　循　リハ,,平8. 3. 1,ika
診療所,34,0112746,西村内科医院,広島市中区富士見町２－２１,082-244-1838,医療法人　西村内科医院　理事長　西村　保彦,西村　保彦,内　呼　消,,平元. 10. 1,ika
病院,34,0112845,広島第一病院,広島市東区戸坂南２丁目９－１５,082-229-0211,医療法人社団　和風会　理事長　松岡　龍雄,松岡　龍雄,精神　精　心内　内,200,平9. 10. 1,ika
診療所,34,0112902,井上内科小児科医院,広島市南区翠２丁目２１－３,082-251-5810,井上　快助,井上　快助,内　小,,昭35. 4. 1,ika
診療所,34,0113074,半田耳鼻咽喉科医院,広島市南区出汐１丁目１２－２,082-251-0729,医療法人社団　泰悦会　理事長　半田　正文,半田　正文,耳い　気食,,平2. 9. 1,ika
診療所,34,0113157,かくれんぼ小児科・アレルギー科,広島市南区東雲本町２丁目６－３２,082-281-3578,医療法人　しろくま会　理事長　白尾　謙一郎,岡田　千鶴,小　アレ,,平13. 11. 1,ika
診療所,34,0113223,津谷内科呼吸器科クリニック,広島市東区牛田早稲田１丁目６－３,082-221-5463,医療法人　津谷内科　理事長　津谷　隆史,中村　賢二,内　呼　放　リハ,,平16. 4. 1,ika
診療所,34,0113314,松島耳鼻咽喉科医院,広島市中区袋町１－１,082-247-4718,松島　隆浩,松島　隆浩,耳　い,,平12. 5. 1,ika
診療所,34,0113421,東雲クリニック,広島市南区上東雲町３０－２０,082-281-8641,竹岡　秀生,竹岡　秀生,内　胃　こう　呼　循　外　リハ　皮,,平11. 2. 1,ika
診療所,34,0113454,村上外科内科,広島市南区東雲２丁目１８－１５,082-282-1025,村上　博宣,村上　博宣,外　内　呼　胃　循　整外　リハ　アレ,,平9. 9. 1,ika
診療所,34,0113546,石田耳鼻咽喉科医院,広島市南区旭２丁目４－２８,082-251-8018,医療法人社団　石田耳鼻咽喉科医院　理事長　浜井　行夫,浜井　行夫,耳　い,,平6. 4. 1,ika
診療所,34,0113553,竹本内科・眼科医院,広島市南区丹那町６－１５,082-251-1518,竹本　剛,竹本　剛,内　眼,,平13. 5. 1,ika
病院,34,0113637,槙坪病院,広島市東区光町１丁目１４－２,082-263-5788,槙坪　毅,槙坪　良時,療養　内　循環器内科　神内　放　リハ,,平15. 8. 1,ika
診療所,34,0113694,医療法人　大安会　大道内科,広島市南区東雲本町２丁目１７－５,082-281-8266,医療法人社団　大安会　大道内科　理事長　大道　和宏,大道　和宏,内　呼　循　アレ　放,,平13. 4. 1,ika
診療所,34,0113702,くすのきクリニック,広島市中区光南１丁目１５－１０,082-245-3248,大久保　信二,大久保　信二,整外　リハ　外,,平18. 7. 1,ika
診療所,34,0113710,医療法人　岡本内科消化器科クリニック,広島市中区光南１丁目１５－５,082-245-3649,医療法人岡本内科消化器科クリニック　理事長　岡本　英一,岡本　英一,内　消　循　呼,,平2. 9. 1,ika
診療所,34,0113777,広島原爆障害対策協議会　健康管理・増進センター,広島市中区千田町３丁目８－６,082-243-2451,公益財団法人広島原爆障害対策協議会　会長　松村　誠,上野　義隆,内　放　婦　眼　呼　消胃　循　外,,平元. 9. 1,ika
病院,34,0113983,山本整形外科病院,広島市南区青崎２丁目４－２０,082-282-6162,医療法人　健真会　理事長　山本　健之,伊東　祥介,一般　整外　リハ　内　麻,,平11. 6. 1,ika
診療所,34,0114023,医療法人社団　田丸整形外科,広島市中区羽衣町２－１５,082-243-4785,医療法人社団　田丸整形外科　理事長　田丸　卓弥,田丸　卓弥,整外　リウ　リハ,,平12. 6. 1,ika
診療所,34,0114056,広島市医師会附属診療所,広島市中区千田町３丁目８－６,082-247-7191,一般社団法人広島市医師会　会長　山本　匡,石田　啓,内,,平元. 8. 1,ika
診療所,34,0114247,医療法人社団　古川医院,広島市南区東雲本町１丁目１－２,082-281-7889,医療法人社団古川医院　理事長　古川　義紀,大谷　博正,一般　療養　内　呼吸器内科　循環器内科　消化器内科（内視鏡）　糖尿病・代謝内科　脂質代謝内科　老年内科,,昭62. 11. 1,ika
診療所,34,0114254,医療法人社団　あやめ会　福原整形外科医院,広島市南区宇品西４丁目４－８,082-251-6218,医療法人社団　あやめ会　理事長　福原　宏平,福原　宏平,整外　リハ,,昭62. 11. 1,ika
診療所,34,0114288,戸田眼科的場医院,広島市南区的場町２丁目３－２５,082-262-0148,戸田　慎三郎,戸田　慎三郎,眼,,平2. 10. 1,ika
診療所,34,0114346,十河クリニック,広島市南区的場町１丁目７－２０,082-261-0280,医療法人社団そごう会　理事長　十河　正信,十河　正信,精　心内　内,,平元. 7. 1,ika
診療所,34,0114569,野島内科医院,広島市南区東雲本町一丁目１２－３,082-282-5517,医療法人　野島内科医院　理事長　野島　達也,野島　秀樹,内　糖尿病内科　呼　循環器内科　消　脂質代謝内科　内分泌内科　老年内科　腎臓内科,,平2. 9. 1,ika
診療所,34,0114577,松本内科循環器科医院,広島市中区光南１丁目１６－２３,082-243-7585,医療法人社団　幸明会　理事長　松本　敏幸,松本　敏幸,内　循,,平元. 5. 1,ika
診療所,34,0114593,医療法人　坪井皮膚科泌尿科性病科医院,広島市中区八丁堀１１－１８,082-221-1244,医療法人　坪井皮膚科泌尿科性病科医院　理事長　坪井　賢朗,坪井　賢朗,皮　ひ　性,,平6. 7. 1,ika
診療所,34,0114643,西田眼科医院,広島市南区東本浦町１６－１０,082-282-8501,西田　時子,西田　時子,眼,,昭45. 12. 1,ika
診療所,34,0114650,高畑医院,広島市南区宇品御幸５丁目１６－１６,082-251-5355,医療法人社団　高畑医院　理事長　髙畑　修治,髙畑　修治,精　心内　循環器内科,,平18. 9. 1,ika
診療所,34,0114833,医療法人社団　上田耳鼻咽喉科,広島市東区温品６丁目３－１５,082-280-3387,医療法人社団　上田耳鼻咽喉科　理事長　上田　直之,上田　直之,耳い,,平7. 1. 1,ika
診療所,34,0114874,医療法人社団　しまもと医院,広島市南区宇品東７丁目２－２６,082-254-6300,医療法人社団　しまもと医院　理事長　島本　大,島本　大,内視鏡・消化器内科　内　リハ,,平元. 11. 1,ika
病院,34,0114940,医療法人　せのがわ　瀬野川病院,広島市安芸区中野東４丁目１１－１３,082-892-1055,医療法人　せのがわ　理事長　下原　千夏,津久江　亮大郎,精神　精神　精　心内　内　放　歯,312,昭63. 4. 1,ika
診療所,34,0115228,広島市こども療育センター附属診療所,広島市東区光町２丁目１５－５５,082-263-0683,広島市長　松井　一實,夜船　展子,精　小　整外　耳い,,昭49. 7. 1,ika
診療所,34,0115244,くろせ皮フ科,広島市中区基町６－２７,082-225-3325,医療法人くろせ皮フ科クリニック　理事長　黒瀬　浩一郎,黒瀬　浩一郎,皮,,平5. 4. 1,ika
診療所,34,0115301,小沢医院,広島市東区温品６丁目３－１３,082-289-1021,医療法人社団慈聖会　理事長　小澤　敦,小澤　敦,内　循,,平元. 7. 1,ika
診療所,34,0115319,芳谷眼科医院,広島市東区温品５丁目２－２３,082-289-3011,医療法人社団芳谷眼科医院　理事長　芳谷　伸洋,芳谷　伸洋,眼,,平2. 8. 1,ika
診療所,34,0115327,医療法人社団　大下医院,広島市南区旭１丁目１９－２５,082-255-5055,医療法人社団大下医院　理事長　大下　祐一,大下　祐一,内　呼内　循環器内科　消化器内科　糖尿病内科,,平3. 4. 1,ika
診療所,34,0115335,医療法人社団　佐々木内科クリニック,広島市南区京橋町１－２－２０１,082-263-6633,医療法人社団佐々木内科クリニック　理事長　佐々木　達,佐々木　達,内,,平元. 6. 1,ika
診療所,34,0115376,たにクリニック,広島市安芸区船越南２丁目１－１１,082-823-2220,谷　充理,谷　充理,内　他　外　放,,平18. 10. 30,ika
診療所,34,0115384,医療法人社団　泰山会　根石医院,広島市安芸区船越６丁目３－１９,082-823-2037,医療法人社団泰山会　理事長　根石　泰徳,根石　泰徳,内　呼　神内　消,,平元. 8. 1,ika
診療所,34,0115467,医療法人社団　ひろし会　だて子どもクリニック,広島市安芸区矢野東５丁目７－１３,082-888-0018,医療法人社団ひろし会　理事長　伊達　是志,伊達　是志,小,,平6. 6. 1,ika
診療所,34,0115491,医療法人社団　小野耳鼻咽喉科,広島市安芸区矢野東４－１－６,082-888-2113,医療法人社団小野耳鼻咽喉科　理事長　小野　邦彦,小野　邦彦,耳い,,平元. 6. 1,ika
診療所,34,0115582,医療法人社団　千田診療所,広島市中区千田町３丁目９－１０,082-249-0500,医療法人社団千田診療所　理事長　廣瀬　朝生,廣瀬　朝生,内,,平元. 6. 1,ika
診療所,34,0115590,医療法人社団　最上クリニック,広島市中区八丁堀６－２０,082-228-2732,医療法人社団最上クリニック　理事長　最上　和夫,最上　和夫,内　胃　循,,平2. 9. 1,ika
診療所,34,0115632,いけだ放射線科内科,広島市中区羽衣町１１－２,082-241-3058,池田　みどり,池田　みどり,放　胃　内,,平18. 4. 1,ika
診療所,34,0115707,十河医院,広島市中区上八丁堀８－１０,082-221-6138,十河　泰成,十河　泰成,内　神,,平15. 1. 1,ika
診療所,34,0115715,小武家放射線科胃腸科医院,広島市中区銀山町１１－２７,082-249-0041,医療法人小武家放射線科胃腸科医院　理事長　小武家　俊英,小武家　俊英,胃　呼内　循　放,,平2. 2. 1,ika
診療所,34,0115731,山崎医院,広島市中区大手町２丁目６－１１,082-247-1001,山崎　壽之,山崎　壽之,外　内　胃　脳外　こう　整外　漢方内科,,昭52. 3. 1,ika
診療所,34,0115749,藤田内科医院,広島市中区西白島町１３－１,082-227-2201,医療法人社団鯉城会　理事長　中島　祥子,藤田　高樹,内　呼　消胃　循,,平元. 6. 1,ika
病院,34,0115756,医療法人ワカサ会　ワカサ・リハビリ病院,広島市東区東山町１５－１,082-264-1001,医療法人　ワカサ会　理事長　若佐　直定,若佐　直定,療養　リハ　内　神内　循,155,平15. 8. 1,ika
診療所,34,0115780,溝口皮膚泌尿器科,広島市南区旭１丁目９－２３,082-255-6333,溝口　勝,溝口　勝,皮　ひ,,昭52. 8. 1,ika
診療所,34,0115806,まつだ整形外科,広島市南区比治山本町１－２０,082-263-2111,松田　道雄,松田　道雄,整外　リウ　リハ　胃,,昭60. 4. 1,ika
診療所,34,0115913,加藤内科胃腸科医院,広島市安芸区中野東３丁目３－１４,082-893-1221,加藤　晶子,加藤　晶子,一般　内　呼　消　循,,平9. 7. 7,ika
診療所,34,0116010,渡部内科医院,広島市東区牛田新町１丁目６－３６,082-223-0230,医療法人渡部内科医院　理事長　土岡　由紀子,土岡　由紀子,内　呼　消胃　循　小,,平元. 11. 1,ika
診療所,34,0116101,友和クリニック,広島市南区稲荷町５－４山田ビル２Ｆ,082-263-0850,宇土　博,宇土　博,整外　精　神内　内,,昭54. 12. 1,ika
診療所,34,0116127,国政内科医院,広島市南区宇品神田４丁目９－２２,082-255-1800,医療法人国政内科医院　理事長　国政　徹明,国政　徹明,内,,平4. 1. 1,ika
診療所,34,0116150,戸坂外科医院,広島市東区戸坂千足２丁目５－１６,082-220-0050,医療法人社団アイオワ　理事長　村上　邦康,村上　邦康,一般　療養　外　整外　胃　皮,,平2. 1. 1,ika
病院,34,0116200,山﨑病院,広島市東区上温品１丁目２４－９,082-280-1234,医療法人たかまさ会　理事長　山﨑　正志,今村　道雄,一般　療養　内　循環器内科　呼内　消化器内科　脳内　リハ　放　歯,,平2. 9. 1,ika
診療所,34,0116226,三浦内科医院,広島市中区千田町２丁目９－２１,082-241-6777,医療法人社団三浦内科医院　理事長　三浦　功博,三浦　功博,内　小,,平4. 8. 1,ika
病院,34,0116234,太田川病院,広島市東区戸坂千足１丁目２１－２５,082-220-0221,医療法人社団　輔仁会　理事長　満田　一博,田中　恒夫,一般　療養　外　脳外　整外　腎臓外科（人工透析）　大腸・肛門外科　消化器外科　内　呼内　消化器内科（内視鏡）　糖尿病内科　循環器内科　リハ　放　リウ,126,昭59. 5. 1,ika
診療所,34,0116291,絹谷産婦人科,広島市中区本通８－２３　本通ヒルズ４階,082-247-6399,医療法人　紬　理事長　絹谷　正之,絹谷　正之,産婦,,平19. 9. 1,ika
診療所,34,0116317,よしだハートクリニック,広島市中区大手町３丁目１３－８,082-246-4188,医療法人咸宜会　理事長　吉田　知己,吉田　知己,内　循,,平14. 5. 1,ika
診療所,34,0116325,医療法人社団　升島医院,広島市南区宇品神田２丁目３－１９,082-254-5066,医療法人社団升島医院　理事長　升島　朋治,升島　朋治,内　消　放,,平2. 6. 1,ika
診療所,34,0116358,森整形外科,広島市東区光町１丁目３－１６,082-264-5225,医療法人あずさ会　理事長　森　直樹,森　直樹,整外　リハ　リウ,,平5. 8. 1,ika
診療所,34,0116374,行武医院,広島市安芸区矢野西１丁目３－２,082-888-5577,医療法人　純心会　理事長　行武　純一,行武　純一,内　放　消化器内科　呼内,,平15. 10. 1,ika
診療所,34,0116432,杉本クリニック,広島市中区国泰寺町２丁目４－２,082-241-4187,医療法人社団杉本クリニック　理事長　杉本　嘉朗,杉本　一郎,耳い　アレ,,昭62. 6. 1,ika
診療所,34,0116440,木下皮膚科医院,広島市南区上東雲町３２－１３,082-285-6230,木下　三枝子,木下　三枝子,皮,,昭56. 9. 1,ika
診療所,34,0116457,西田内科医院,広島市中区竹屋町１－２９,082-241-6752,西田　修実,西田　修実,内　放,,昭56. 10. 1,ika
診療所,34,0116465,木原耳鼻咽喉科医院,広島市東区戸坂千足１丁目４－２０,082-220-3387,木原　泰幸,木原　泰幸,耳い,,平11. 2. 1,ika
診療所,34,0116473,冨原脳神経外科医院,広島市南区宇品神田２丁目１２－１６,082-255-2255,冨原　健司,冨原　健司,脳外　循　外　神内　放,,昭56. 10. 1,ika
診療所,34,0116481,高橋内科胃腸科医院,広島市東区上大須賀町１２－１１,082-263-1170,高橋　信義,高橋　信義,内　神　呼　消　循　小　皮　ひ　リハ　放,,昭56. 12. 1,ika
病院,34,0116515,医療法人恒和会　松石病院,広島市安芸区船越南３丁目２３－３,082-823-0003,医療法人恒和会　理事長　松石　賴明,松石　賴明,一般　整外　内　外　循環器内科　消化器内科　乳腺外科　肛門外科　リハ　内分泌内科　肝臓内科　麻,,平2. 6. 1,ika
診療所,34,0116606,医療法人てっせん会　あきもと皮膚科リハビリ整形外科,広島市南区的場町１丁目７－２１,082-261-4663,医療法人てっせん会　理事長　秋本　成宏,秋本　成宏,皮　整外　リハ,,平11. 7. 1,ika
診療所,34,0116614,岩崎内科医院,広島市南区南蟹屋１丁目３－３４,082-285-4570,医療法人社団岩崎内科医院　理事長　岩崎　之純,岩崎　之純,内,,平2. 1. 1,ika
診療所,34,0116622,ちゃたに脳神経すいみんクリニック,広島市中区大手町５－７－３,082-246-1811,医療法人社団　ちゃたに脳神経すいみんクリニック　理事長　茶谷　裕,茶谷　裕,内　消化器内科　脳内　精,,平元. 10. 1,ika
診療所,34,0116663,二井内内科医院,広島市南区西旭町１４－１７,082-253-2171,二井内　哲,二井内　哲,内　消胃　循　小　リハ,,昭58. 8. 1,ika
診療所,34,0116770,槇殿放射線科,広島市南区猿猴橋町６－３１,082-261-8811,槙殿　透,槙殿　透,内　放,,昭59. 5. 1,ika
診療所,34,0116788,中山整形外科医院,広島市東区中山東１丁目５－８,082-289-1030,医療法人中山整形外科医院　理事長　田中　知満,田中　知満,一般　整外　リハ　リウ,,平4. 1. 1,ika
診療所,34,0116796,医療法人社団　俊幸会　中川外科胃腸科,広島市東区東蟹屋町１１－２３,082-262-2231,医療法人社団俊幸会　理事長　中川　健二,中川　健二,一般　胃　外　整外　こう　リハ,,平2. 9. 1,ika
診療所,34,0116937,医療法人社団　井原クリニック,広島市中区基町６－２７,082-225-3360,医療法人社団井原クリニック　理事長　井原　俊彦,井原　俊彦,産婦,,平2. 8. 1,ika
診療所,34,0116960,医療法人社団　ひらた眼科,広島市南区宇品御幸２－１６－５,082-253-2333,医療法人社団　ひらた眼科　理事長　平田　壽雄,平田　壽雄,眼,,平元. 12. 1,ika
診療所,34,0116978,医療法人社団　原田クリニック,広島市中区三川町２－８,082-247-8522,医療法人社団　原田クリニック　理事長　原田　廉,原田　廉,脳外　神内　内　リハ,,平7. 2. 1,ika
診療所,34,0117000,医療法人　とまと会　津丸内科医院,広島市安芸区矢野西４丁目１－１７,082-888-4561,医療法人　とまと会　津丸内科医院　理事長　津丸　周三,津丸　周三,内　胃　循　小,,平16. 8. 1,ika
診療所,34,0117018,西山整形外科・胃腸科,広島市安佐北区白木町大字秋山２３２５－１,082-828-1223,医療法人　晴生会　理事長　西山　賢治,西山　賢治,内　整外　胃　リウ　リハ,,平4. 9. 1,ika
診療所,34,0117133,木下循環器・内科,広島市南区東雲本町２丁目７－１０,082-281-1006,医療法人　木下循環器・内科　理事長　木下　禎彦,木下　禎彦,循　内,,平17. 9. 1,ika
病院,34,0117174,広島シーサイド病院,広島市南区元宇品町２６－２０,082-255-1010,医療法人　和同会　理事長　髙橋　幹治,多田　恵一,療養　内　脳内　リハ　放,183,昭62. 1. 1,ika
診療所,34,0117182,みゆき橋内科医院,広島市中区東千田町２－１２－２０,082-242-8188,平本　光英,平本　光英,内,,昭62. 2. 1,ika
診療所,34,0117216,井上眼科医院,広島市東区牛田本町２丁目３－１,082-211-2588,医療法人　暁会　理事長　井上　暁二,井上　暁二,眼,,平13. 10. 1,ika
診療所,34,0117257,医療法人豊生会　むろもとクリニック,広島市中区大手町１丁目１－２０相生橋ビル５Ｆ,080-4261-1051,医療法人豊生会　理事長　中津井　俊之,中津井　俊之,内,,平元. 11. 1,ika
