med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
病院,39,0111669,高知鏡川病院,高知市城山町２７０,088-833-4328,医療法人　武田会　理事長　武田　茂,川田　誠一,精神　内　精　神　心内,271,昭32. 10. 15,shikoku/000491917.zip
病院,39,0111958,医療法人　互光会　長浜病院,高知市長浜８０１,088-841-2337,医療法人　互光会　理事長　髙橋　晃,髙橋　晃,一般　内　外　呼　循　消　こう　呼外　心外　形外　気食　小　整外,,昭32. 10. 15,shikoku/000491917.zip
病院,39,0112238,医療法人　川村会　川村病院,高知市上町５丁目６－２０,088-823-7433,医療法人　川村会　理事長　佐野　久美子,佐野　修一,一般　療養　内　心内　リハ　外　糖尿病内科　胃腸内科　循環器内科　消化器内科,,昭40. 1. 1,shikoku/000491917.zip
病院,39,0112261,医療法人　山口会　高知厚生病院,高知市葛島１丁目９－５０,088-882-6205,医療法人　山口会　理事長　山口　龍彦,山口　龍彦,一般　整外　内　呼内　リハ　糖尿病内科　胃腸内科内視鏡　循環器内科　消化器外科,,昭40. 1. 1,shikoku/000491917.zip
病院,39,0112295,医療法人　厚仁会　土佐田村病院,高知市稲荷町１１－２０,088-883-3544,医療法人　厚仁会　理事長　野並　華奈,楠瀬　桂,療養　内　呼内　消化器内科　循環器内科　リハ　放,,昭41. 1. 1,shikoku/000491917.zip
病院,39,0112618,医療法人　産研会　上町病院,高知市上町１丁目７－３４,088-823-3271,医療法人　産研会　理事長　田中　誠,田中　誠,療養　内　糖尿病内科　外　整外　形外　皮　リハ　麻　放,,昭41. 12. 23,shikoku/000491917.zip
病院,39,0112667,医療法人　緑風会　海里マリン病院,高知市仁井田１６１７－５,088-847-0101,医療法人　緑風会　理事長　中谷　剛,中谷　剛,一般　整形外科　リウマチ科　リハビリテーション科　外科　内科　眼科　放射線科　麻酔科　精神科　胃腸内科　循環器内科　皮膚科,,昭42. 3. 1,shikoku/000491917.zip
病院,39,0112709,医療法人　久会　図南病院,高知市知寄町１丁目５－１５,088-882-3126,医療法人　久会　理事長　久　直史,高野　篤,一般　内　呼内　外　整外　リハ　放　内視鏡外科　内視鏡内科　乳腺外科　消化器内科　消化器外科　循環器内科　大腸・肛門外科　緩和ケア内科　肝臓内科　脳神経内科　形外　ひ　麻,119,昭42. 4. 1,shikoku/000491917.zip
病院,39,0112840,医療法人　新松田会　愛宕病院,高知市愛宕町１丁目１－１３,088-823-3301,医療法人　新松田会　理事長　内海　順子,内海　善夫,一般　療養　精神　内科　外科　心療内科　精神科　泌尿器科　婦人科　眼科　耳鼻咽喉科　リハビリテーション科　放射線科　整形外科　脳神経外科　麻酔科　呼吸器内科　呼吸器外科　リウマチ科　皮膚科　循環器内科　消化器内科　消化器外科　救急科　腫瘍内科　美外,269,昭42. 7. 1,shikoku/000491917.zip
病院,39,0113053,特定医療法人　仁泉会　朝倉病院,高知市朝倉丙１６５３－１２,088-844-2701,特定医療法人　仁泉会　理事長　田邊　裕久,田邊　裕久,一般　療養　内　神内　リハ　放　精　消化器内科　循環器内科,,昭43. 9. 10,shikoku/000491917.zip
病院,39,0113129,医療法人　伊野部会　高知整形・脳外科病院,高知市上町４丁目７－２０,088-822-1285,医療法人　伊野部会　理事長　伊野部　卓志,伊野部　卓志,一般　療養　整外　脳外　リハ　麻,,昭44. 8. 1,shikoku/000491917.zip
診療所,39,0113160,一般社団法人　高知県医師会　高知県医師会　巡回診療班,高知市丸ノ内１丁目７－４５　４階,088-824-8366,一般社団法人　高知県医師会　会長　野並　誠二,野並　誠二,内　外　皮　小,,昭44. 10. 1,shikoku/000491917.zip
病院,39,0113483,医療法人　厚愛会　高知城東病院,高知市大津乙７１９,088-866-2326,医療法人　厚愛会　理事長　中澤　佐紀子,大澤　梨佐,療養　内　外　皮　美容皮膚科　リハ　放,,昭44. 8. 1,shikoku/000491917.zip
病院,39,0113756,独立行政法人地域医療機能推進機構高知西病院,高知市神田３１７－１２,088-843-1501,独立行政法人地域医療機能推進機構　理事長　山本　修一,梶谷　充,一般　内　外　整外　ひ　リハ　麻　人工透析血管外科　消化器外科　腎代謝内科　放,146,昭50. 5. 15,shikoku/000491917.zip
病院,39,0113764,社会医療法人　仁生会　細木病院,高知市大膳町３７,088-822-7211,社会医療法人　仁生会　理事長　細木　秀美,細木　信吾,一般　療養　精神　内　外　整外　小児科　神経小児科　小児整形外科　放　呼内　脳外　ひ　リウ　耳い　リハ　麻　形外　皮　糖尿病内科　腎臓内科　内分泌内科　乳腺外科　消化器内科　消化器外科　循環器内科　肛門外科　精神科　心療内科　歯科　美容皮膚科,428,昭32. 10. 15,shikoku/000491917.zip
病院,39,0113830,社会医療法人　仁生会　三愛病院,高知市一宮西町１丁目７－２５,088-845-5291,社会医療法人　仁生会　理事長　細木　秀美,中村　寿宏,一般　療養　内　整外　精　小　皮　耳い　リハ　放　循環器内科　総合診療科,,昭50. 12. 9,shikoku/000491917.zip
病院,39,0114127,医療法人　新松田会　愛宕病院分院,高知市長浜（東並松）６０１２－１,088-842-0411,医療法人　新松田会　理事長　内海　順子,武内　克介,療養　一般　内　リハ　心内　精,120,昭53. 4. 1,shikoku/000491917.zip
診療所,39,0114200,刈谷皮膚科,高知市上町５丁目５－１６,088-872-0535,刈谷　隆明,刈谷　隆明,皮,,昭54. 2. 1,shikoku/000491917.zip
病院,39,0114234,医療法人　弘仁会　岡林病院,高知市神田５９８番地,088-832-8821,医療法人　弘仁会　理事長　岡林　敏彦,岡林　敏彦,一般　内　呼内　神内　外　整外　形外　美外　脳外　放　皮　アレ　ひ　リウ　リハ　老年内科　血液内科　肛門外科　消化器内科　消化器外科　循環器内科　心内　眼,,昭54. 4. 1,shikoku/000491917.zip
診療所,39,0114259,公益財団法人　高知県総合保健協会　中央健診センター,高知市桟橋通６丁目７－４３,088-831-4800,公益財団法人　高知県総合保健協会　理事長　岡林　弘毅,平井　学,内　呼　循,,昭61. 4. 8,shikoku/000491917.zip
診療所,39,0114283,財団、高知県総合保健協会中央健診センター巡回診療班,高知市桟橋通６丁目７－４３,088-831-4800,公益財団法人　高知県総合保健協会　理事長　岡林　弘毅,平井　学,内　呼　循,,昭61. 4. 8,shikoku/000491917.zip
病院,39,0114366,医療法人　瑞洋会　田中整形外科病院,高知市上町３丁目２－６,088-822-7660,医療法人　瑞洋会　理事長　田中　康,田中　康,一般　整外　麻　リハ　リウ　内　ペインクリニック内科,,昭54. 9. 1,shikoku/000491917.zip
病院,39,0114515,医療法人　博愛会　横浜病院,高知市横浜東町１０番１号,088-842-7100,医療法人　博愛会　理事長　南　辰也,深田　順一,療養　内　外　呼内　整外　リハ　放　消化器内科　循環器内科　精,180,昭55. 4. 1,shikoku/000491917.zip
診療所,39,0114614,梅原産科婦人科,高知市瀬戸南町２丁目１－１０,088-842-0700,梅原　惇,梅原　惇,一般　産　婦,,昭55. 12. 15,shikoku/000491917.zip
病院,39,0114622,医療法人　久会　久病院,高知市桜井町１丁目２－３５,088-883-6264,医療法人　久会　理事長　久　直史,玉木　ゆみ,一般　療養　内科　消　呼内　糖尿病内科　リハ,,昭56. 2. 1,shikoku/000491917.zip
病院,39,0114861,高知総合リハビリテーション病院,高知市一宮南町１丁目１０－１５,088-845-1641,医療法人社団　晴緑会　理事長　種子田　吉郎,浅野　徹,一般　療養　内　リハ　消　循,,昭58. 9. 1,shikoku/000491917.zip
病院,39,0114887,高知医療生活協同組合　高知生協病院,高知市口細山２０６－９,088-840-0123,高知医療生活協同組合　理事長　山中　正博,岡田　崇顧,一般　内　呼内　外　呼外　心外　整外　形外　リウ　リハ　放　循環器内科　消化器内科　消化器外科　内視鏡内科　乳腺外科　糖尿病内科　家庭医療科　救急科　胃腸内科　肛門外科,114,昭58. 12. 1,shikoku/000491917.zip
病院,39,0115074,下村病院,高知市南はりまや町１丁目７－１５,088-882-7161,医療法人　生生会　理事長　下村　有輝子,下村　之人,一般　ひ　消化器内科　肛門外科　内,,昭61. 8. 1,shikoku/000491917.zip
診療所,39,0115140,医療法人　福井小児科・内科・循環器科,高知市愛宕町３丁目１２－３,088-824-6556,医療法人　福井小児科・内科・循環器科　理事長　福井　孝之,福井　孝之,一般　小　内　循環器内科,,昭62. 1. 1,shikoku/000491917.zip
診療所,39,0115207,山崎内科泌尿器科,高知市朝倉横町１０－４５,088-844-3688,山崎　章,山崎　章,一般　内　胃　循　小　ひ　放,,昭62. 9. 10,shikoku/000491917.zip
診療所,39,0115306,医療法人　大生会　伊藤整形外科,高知市介良乙１０４９高知東メディカルスクエア１．２Ｆ,088-860-3621,医療法人　大生会　理事長　伊藤　謙,伊藤　謙,整外　リハ,,昭63. 6. 1,shikoku/000491917.zip
診療所,39,0115348,坂井内科小児科,高知市十津３丁目６－２８,088-847-5511,坂井　秀樹,坂井　秀樹,内　消　循　小,,昭63. 9. 1,shikoku/000491917.zip
診療所,39,0115389,大津診療所,高知市大津乙１９５８－７,088-866-6601,橋本　浩一郎,橋本　浩一郎,内　消　麻,,平元. 5. 18,shikoku/000491917.zip
診療所,39,0115405,石丸眼科,高知市本町２丁目５－２０,088-822-8582,医療法人　石丸眼科　理事長　石丸　慎平,石丸　慎平,眼,,平4. 12. 21,shikoku/000491917.zip
診療所,39,0115447,高知医療生活協同組合　潮江診療所,高知市高見町３６３,088-833-9511,高知医療生活協同組合　理事長　山中　正博,内田　好彦,内　呼内　消化器内科,,平元. 12. 1,shikoku/000491917.zip
診療所,39,0115462,土佐整形外科,高知市朝倉甲５０番地６,088-840-1118,医療法人　田中会　理事長　田中　孝明,田中　孝明,一般　整外　リハ,,平元. 12. 1,shikoku/000491917.zip
診療所,39,0115561,医療法人　恕泉会　内田脳神経外科,高知市塚ノ原３７,088-843-1002,医療法人　恕泉会　理事長　内田　泰史,有光　誠人,一般　脳外　内　放　リハ　循環器内科,,平2. 10. 1,shikoku/000491917.zip
病院,39,0115611,医療法人　おくら会　藤戸病院,高知市上町１丁目４－２４,088-822-3440,医療法人　おくら会　理事長　藤戸　良輔,橋詰　宏,精神　精　神内　心内,,平3. 1. 1,shikoku/000491917.zip
診療所,39,0115660,大原小児科医院,高知市神田１０７３－１８,088-832-3213,大原　雄二,大原　雄二,小　内,,平3. 9. 7,shikoku/000491917.zip
診療所,39,0115702,医療法人　国見会　国見産婦人科,高知市本町４丁目２－３０,088-822-5954,医療法人　国見会　理事長　国見　直樹,國見　祐輔,一般　産婦,,平3. 9. 1,shikoku/000491917.zip
診療所,39,0115710,医療法人　壮正会　カジハラ耳鼻咽喉科,高知市愛宕町２丁目２２－１２,088-875-3387,医療法人　壮正会　理事長　梶原　正行,梶原　正行,耳い,,平3. 9. 1,shikoku/000491917.zip
診療所,39,0115728,青木脳神経外科形成外科,高知市高須新町１丁目６－２６,088-885-3600,青木　道夫,青木　道夫,一般　脳外　形外　皮　リハ　内　循環器内科　循環器外科,,平3. 11. 13,shikoku/000491917.zip
診療所,39,0115736,医療法人　康仁会　はまだ産婦人科,高知市高須３－１－２８,088-882-0777,医療法人　康仁会　理事長　濵田　康生,濵田　康生,一般　産婦　内,,平4. 1. 1,shikoku/000491917.zip
診療所,39,0115744,医療法人　孝仁会　杉本整形外科,高知市高須２－１８－１９,088-884-5100,医療法人　孝仁会　理事長　杉本　康三,杉本　康三,一般　整外　リハ　リウ,,平4. 1. 1,shikoku/000491917.zip
診療所,39,0115769,医療法人　勝真会　こうない坂医院,高知市朝倉丙１９１７－３,088-843-8833,医療法人　勝真会　理事長　森田　勝,森田　勝,一般　ひ,,平4. 1. 1,shikoku/000491917.zip
病院,39,0115777,医療法人　山村会　山村病院,高知市下島町１０６番地,088-872-5038,医療法人　山村会　理事長　山村　栄一,宗石　秀典,療養　内　呼内　整外　リハ　ひ　循環器内科　消化器内科,,平4. 1. 1,shikoku/000491917.zip
診療所,39,0115801,医療法人　グリーンハウス　クリニック　グリーンハウス,高知市上町１丁目７－１,088-871-1711,医療法人　グリーンハウス　理事長　木村　哲夫,木村　哲夫,内科　婦人科　消化器内科　内視鏡内科,,平4. 5. 16,shikoku/000491917.zip
診療所,39,0115819,医療法人　産鈴会　田村産婦人科,高知市鷹匠町１丁目１－１０,088-823-1110,医療法人　産鈴会　理事長　田村　成一郎,田村　成一郎,一般　産婦,,平5. 3. 11,shikoku/000491917.zip
診療所,39,0115843,医療法人　博生会　内田産婦人科,高知市南久万３９－２,088-873-0010,医療法人　博生会　理事長　内田　博久,内田　博久,一般　産婦,,平4. 5. 1,shikoku/000491917.zip
診療所,39,0115975,医療法人　武生会　川村整形外科,高知市曙町１丁目１９－１,088-843-5252,医療法人　武生会　理事長　川村　武夫,川村　武夫,一般　整外　リハ　麻　内,,平5. 1. 1,shikoku/000491917.zip
診療所,39,0116015,石立クリニック,高知市石立町９６－５,088-831-6661,間崎　民夫,間崎　民夫,内　胃　呼　リハ,,平5. 2. 27,shikoku/000491917.zip
診療所,39,0116072,吉岡クリニック,高知市上町２丁目５－１臼井エステートビル２Ｆ,088-871-1666,吉岡　廣,吉岡　廣,内　循,,平5. 8. 5,shikoku/000491917.zip
診療所,39,0116080,医療法人　穂仁会　植田医院,高知市廿代町１－８,088-823-8814,医療法人　穂仁会　理事長　植田　一穂,植田　一穂,一般　内　アレ　リウ　呼内　神内　心内　リハ　小　放　糖尿病内科　腎臓内科　循環器内科　消化器内科,,平5. 10. 1,shikoku/000491917.zip
診療所,39,0116098,医療法人　橘世会　寺尾内科クリニック,高知市はりまや町１丁目５－３３土電ビル４Ｆ,088-884-8880,医療法人　橘世会　理事長　寺尾　誠也,寺尾　誠也,内　呼　消　循　放,,平10. 10. 26,shikoku/000491917.zip
診療所,39,0116106,医療法人　幸瑛会　藤井クリニック,高知市朝倉乙９８８,088-844-7070,医療法人　幸瑛会　理事長　藤井　貴章,藤井　貴章,一般　内　消化器内科,,平5. 10. 1,shikoku/000491917.zip
診療所,39,0116130,医療法人　安岡会　横浜ニュータウン内科,高知市横浜新町４丁目２３１５,088-841-5001,医療法人　安岡会　理事長　安岡　正敏,安岡　正敏,内　小　肝臓内科　消化器内科,,平6. 1. 1,shikoku/000491917.zip
診療所,39,0116171,出原診療所,高知市永国寺町６－２,088-825-3211,出原　東一,出原　東一,内　麻,,平6. 3. 1,shikoku/000491917.zip
診療所,39,0116197,医療法人　小野会　おの肛門科胃腸科内視鏡クリニック,高知市大津甲５５３－２,088-866-0006,医療法人　小野会　理事長　小野　誠吾,小野　誠吾,一般　肛門外科　胃腸内科　内視鏡内科　外　内　麻,,平6. 4. 25,shikoku/000491917.zip
診療所,39,0116205,医療法人　猿田会　猿田皮膚科診療所,高知市升形４－２５,088-823-1799,医療法人　猿田会　理事長　猿田　隆夫,猿田　隆夫,皮,,平6. 4. 1,shikoku/000491917.zip
診療所,39,0116221,かっとう耳鼻科,高知市瀬戸南町２丁目３－２,088-848-1510,甲藤　洋一,甲藤　洋一,耳い,,平6. 7. 20,shikoku/000491917.zip
病院,39,0116247,医療法人　みつる会　高知脳神経外科病院,高知市朝倉戊７６７－５,088-840-3535,医療法人　みつる会　理事長　有光　帥二,有光　帥二,一般　脳外　内　心外　整外　リハ　循環器内科,,平6. 9. 1,shikoku/000491917.zip
病院,39,0116270,木村病院,高知市寿町８－８,088-822-7231,医療法人　木村会　理事長　池　紀征,池　紀征,療養　内　呼　消　循　ひ　リハ　整外,,平12. 3. 15,shikoku/000491917.zip
診療所,39,0116312,吉川内科消化器科,高知市伊勢崎町１０番１１号,088-871-3355,吉川　学,吉川　学,内　消　循,,平7. 4. 10,shikoku/000491917.zip
診療所,39,0116338,医療法人　桔梗会　菅野医院,高知市東久万８４－２１,088-820-1400,医療法人　桔梗会　理事長　菅野　康,菅野　康,内　呼　胃　循　小　放,,平7. 5. 1,shikoku/000491917.zip
診療所,39,0116353,医療法人　ハンズ高知　フレック　クリニック,高知市高須新町４丁目３番２０号,088-885-5800,医療法人　ハンズ高知　理事長　貞廣　哲郎,貞廣　哲郎,一般　整外　リハ　リウ,,平7. 9. 10,shikoku/000491917.zip
病院,39,0116395,医療法人　仁栄会　島津病院,高知市比島町４丁目６－２２,088-823-2285,医療法人　仁栄会　理事長　島津　裕和,西村　誠明,一般　内　外　整外　ひ　リハ　皮　腎臓内科　糖尿病内科　人工透析内科　人工透析外科　消化器外科　消化器内科　循環器内科　肛門外科,,平8. 1. 1,shikoku/000491917.zip
診療所,39,0116403,福田心臓・消化器内科,高知市東秦泉寺６７－１,088-822-1122,医療法人　大和会　理事長　福田　善晴,藤島　則明,一般　内　心外　外　小　リハ　循環器内科　消化器内科　皮　形外,,平8. 1. 25,shikoku/000491917.zip
診療所,39,0116411,医療法人　野田眼科　野田眼科,高知市瀬戸１丁目６－４０,088-841-2147,医療法人　野田眼科　理事長　野田　幸作,野田　幸作,眼,,平11. 2. 8,shikoku/000491917.zip
診療所,39,0116429,長尾神経クリニック,高知市桟橋通３丁目１－１５,088-834-0002,長尾　和子,長尾　和子,神内　神　精　内,,平8. 3. 6,shikoku/000491917.zip
診療所,39,0116478,医療法人　協浜会　浜田循環器内科,高知市本町５丁目２－１６,088-823-8170,医療法人　協浜会　理事長　濱田　富雄,濱田　富雄,内　呼内　循環器内科　胃腸内科,,平8. 4. 1,shikoku/000491917.zip
診療所,39,0116502,医療法人　順光会　高須ヒカリ眼科,高知市高須新町１丁目１４－１０,088-882-5700,医療法人　順光会　理事長　政岡　史子,政岡　史子,一般　眼,,平8. 5. 1,shikoku/000491917.zip
診療所,39,0116510,医療法人　桜仁会　安岡眼科,高知市上町２丁目２－９,088-875-8459,医療法人　桜仁会　理事長　安岡　一夫,安岡　一夫,一般　一般　眼,17,平8. 9. 1,shikoku/000491917.zip
診療所,39,0116528,医療法人　世良会　瀬戸内科,高知市愛宕町２丁目２２番３号,088-873-1794,医療法人　世良会　理事長　瀨戸　建,瀨戸　建,内　呼　腎臓内科　小,,平8. 9. 1,shikoku/000491917.zip
診療所,39,0116536,医療法人　創真会　こさい耳鼻咽喉科,高知市一ツ橋町２丁目１６９－１,088-825-3387,医療法人　創真会　理事長　小佐井　真,小佐井　真,耳い,,平8. 9. 1,shikoku/000491917.zip
診療所,39,0116551,医療法人　慈愛会　えだしげ整形外科,高知市伊勢崎町１３番１３号,088-871-2366,医療法人　慈愛会　理事長　枝重　恭一,枝重　恭一,整外　リハ　リウ,,平8. 10. 14,shikoku/000491917.zip
診療所,39,0116585,医療法人　浅井産婦人科・内科,高知市一宮東町１丁目７－７,088-846-3131,医療法人　浅井産婦人科・内科　理事長　浅井　政房,浅井　政房,一般　産　内　小　婦,,平9. 2. 1,shikoku/000491917.zip
診療所,39,0116593,医療法人　亀井クリニック　亀井クリニック,高知市札場１８番２２号,088-885-5533,医療法人　亀井クリニック　理事長　亀井　麻依子,亀井　麻依子,ひ　内　皮,,平9. 4. 9,shikoku/000491917.zip
病院,39,0116635,医療法人　共生会　下司病院,高知市本町３丁目５－１３,088-823-3257,医療法人　共生会　理事長　南　順文,山本　道也,精神　内　精　神　リハ　放　心内　リウ　消化器内科,,平9. 5. 1,shikoku/000491917.zip
診療所,39,0116650,医療法人　円卓会　玉木内科小児科クリニック,高知市高見町１８９－１,088-834-2800,医療法人　円卓会　理事長　玉木　俊雄,玉木　俊雄,内　小　消　呼　循　リハ　放　リウ　アレ　心内,,平9. 5. 1,shikoku/000491917.zip
診療所,39,0116676,医療法人　山仁会　やまもと皮膚科クリニック,高知市大川筋２丁目３－３５,088-875-0531,医療法人　山仁会　理事長　山本　雅章,山本　雅章,皮,,平9. 9. 1,shikoku/000491917.zip
診療所,39,0116692,医療法人　只管　松岡クリニック,高知市横内４５４,088-844-7117,医療法人　只管　理事長　松岡　久富,松岡　久富,内　消　循　小,,平9. 9. 1,shikoku/000491917.zip
病院,39,0116700,医療法人　島本慈愛会　島本病院,高知市帯屋町２丁目６－３,088-873-6131,医療法人　島本慈愛会　理事長　島本　政明,丸吉　秀朋,療養　内　消化器内科　循環器内科　神内　老年内科　外　脳外　皮　リハ　放,120,平10. 1. 1,shikoku/000491917.zip
診療所,39,0116734,医療法人　玉木会　潮江皮膚科診療所,高知市百石町２丁目７－１３,088-833-4039,医療法人　玉木会　理事長　玉木　宏幸,玉木　宏幸,皮,,平10. 1. 1,shikoku/000491917.zip
診療所,39,0116742,医療法人　福森会　福森内科クリニック,高知市葛島２丁目３番２１号,088-884-3161,医療法人　福森会　理事長　福森　信彦,福森　信彦,一般　内　消化器内科　放,,平10. 1. 1,shikoku/000491917.zip
病院,39,0116809,医療法人　治久会　もみのき病院,高知市塚ノ原６－１,088-840-2222,医療法人　治久会　理事長　内田　泰史,森木　章人,一般　脳外　内　小　リハ　眼　放　麻　神内　循環器内科　消化器内科　緩和ケア内科　精,,平10. 5. 11,shikoku/000491917.zip
診療所,39,0116874,医療法人　三宮会　三宮心療クリニック,高知市愛宕町３丁目１１－２７,088-824-3184,医療法人　三宮会　理事長　三宮　正久,三宮　正久,心内　精,,平11. 1. 1,shikoku/000491917.zip
診療所,39,0116924,ふないキッズクリニック,高知市北新田町９－１０,088-832-2271,船井　守,船井　守,小,,平11. 5. 1,shikoku/000491917.zip
診療所,39,0116932,潮見台診療所,高知市潮見台３－１３１,088-860-1593,船越　徳宗,船越　徳宗,内　小,,平11. 5. 1,shikoku/000491917.zip
病院,39,0116940,医療法人　恭愛会　田村内科整形外科病院,高知市二葉町１０番１０号,088-883-1777,医療法人　恭愛会　理事長　田村　竜也,津田　圭助,一般　療養　内　整外　リウ　リハ　消化器内科　胃腸内科　循環器内科　肛門内科,,平11. 5. 1,shikoku/000491917.zip
診療所,39,0116965,さかもと眼科,高知市愛宕町１丁目５－８,088-873-1741,坂本　隆一,坂本　隆一,眼,,平11. 6. 2,shikoku/000491917.zip
診療所,39,0116973,秋沢内科,高知市東雲町８－４７,088-882-3770,秋澤　洋介,秋澤　洋介,内　消　循　心内　精,,平11. 6. 23,shikoku/000491917.zip
診療所,39,0117005,絹川医院,高知市桟橋通１丁目７－１７,088-833-5222,医療法人　信真会　理事長　絹川　信彦,絹川　真英,一般　内　外　リハ　呼内　肛門外科　糖尿病・代謝内科　消化器内科　循環器内科　胃腸内科,,平11. 9. 1,shikoku/000491917.zip
診療所,39,0117013,医療法人　細木眼科,高知市日の出町１－１０,088-885-4114,医療法人　細木眼科　理事長　細木　敬三,細木　敬三,眼,,平11. 9. 1,shikoku/000491917.zip
診療所,39,0117054,医療法人　孝訓会　さんさんクリニック,高知市鷹匠町１丁目１番８号,088-822-5531,医療法人　孝訓会　理事長　下保　訓伸,下保　訓伸,一般　一般　内　整外　リウ　リハ　放　歯　小歯　歯外　消化器内科,19,平11. 12. 1,shikoku/000491917.zip
病院,39,0117062,医療法人　博信会　中ノ橋病院,高知市永国寺町１－４６,088-872-4069,医療法人　博信会　理事長　宇都宮　博史,宇都宮　博史,療養　内　外　消　整外　呼　循　リハ　こう,,平12. 1. 1,shikoku/000491917.zip
診療所,39,0117070,吉村神経内科リハビリクリニック,高知市百石町２丁目２番１号,088-832-6431,医療法人　吉村　理事長　吉村　耕一,吉村　耕一,神内　内　リハ　消化器内科,,平12. 3. 1,shikoku/000491917.zip
診療所,39,0117146,もりもと整形外科・内科,高知市朝倉本町２丁目１２－６,088-843-5342,医療法人　もりもと会　理事長　森本　哲郎,森本　哲郎,整外　内　リハ,,平12. 6. 1,shikoku/000491917.zip
診療所,39,0117211,田内眼科,高知市北本町４丁目３－１２,088-882-3332,医療法人　葵　理事長　田内　芳仁,田内　芳仁,眼,,平13. 1. 1,shikoku/000491917.zip
診療所,39,0117252,塩見クリニック,高知市六泉寺町８７－５,088-805-0002,塩見　精朗,塩見　精朗,内　小,,平13. 3. 1,shikoku/000491917.zip
診療所,39,0117294,梅ノ辻クリニック,高知市梅ノ辻８－７,088-833-4580,医療法人　防治会　理事長　楠木　司,山田　洋司,脳外　内　整外,,平13. 7. 1,shikoku/000491917.zip
