med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,13,0129189,医療法人社団　順真会　しのみやクリニック,千代田区神田佐久間町三丁目３７番５９号　マルチーノビル３階４階,03-5687-1516,医療法人社団　順真会　理事長　鈴木　聡彦,鈴木　聡彦,精　心内　内,,平9. 3. 1,ika
診療所,13,0129288,医療法人社団　爽和会　お茶の水駿河台クリニック,千代田区神田駿河台二丁目１番地４７　廣瀬お茶の水ビル１階２階,03-5280-9122,医療法人社団　爽和会　理事長　中元　和也,山田　篤生,内　消化器内科　放射線診断科,,平10. 2. 10,ika
診療所,13,0129296,医療法人社団　互酬会　水道橋東口クリニック,千代田区神田三崎町一丁目３番１２号　水道橋ビル９階,03-3292-1270,医療法人社団　互酬会　理事長　辻　彼南雄,辻　彼南雄,内　老年内科　老年緩和ケア内科　老年精神科,,平10. 2. 20,ika
診療所,13,0129320,医療法人社団　和平会　坪井医院,千代田区神田和泉町１番地　ファベルハウス２階,03-3866-7815,医療法人社団　和平会　理事長　坪井　秀太,坪井　秀太,内　胃　小　外,,平10. 3. 2,ika
診療所,13,0129551,公益財団法人　神経研究所　附属睡眠呼吸障害クリニック,千代田区三崎町二丁目１８番１１号　堀内三崎町ビル２階,03-3556-9181,公益財団法人　神経研究所　理事長　加藤　進昌,福原　俊明,一般　神　呼　循　耳い　心内　精,,平11. 11. 1,ika
診療所,13,0129627,一般財団法人　小峰研究所　番町小峰クリニック,千代田区一番町２１番地３　ルミナス一番町１０１号,03-3221-0521,一般財団法人　小峰研究所　代表理事　小峯　茂嗣,小峯　和茂,精,,平12. 1. 1,ika
診療所,13,0129668,紀尾井町クリニック,千代田区紀尾井町４番１号　ニューオータニ・ガーデンタワー７階　ビジネスコート２７０６号室、２７０７号室,03-5215-5733,医療法人社団　橘光葉会　理事長　林　光輝,中島　陽太,形外　美外　心内,,平12. 3. 1,ika
診療所,13,0129684,医療法人社団　医新会　神田医新クリニック,千代田区岩本町二丁目２番１３号,03-5833-3240,医療法人社団　医新会　理事長　横山　央,藤原　博通,一般　内　ひ　胃　こう　リハ,,平12. 4. 1,ika
診療所,13,0129718,大島眼科医院,千代田区九段南四丁目７番１３号　市ヶ谷安田ビル２階,03-3261-4132,大島　剛,大島　剛,眼,,平12. 4. 1,ika
診療所,13,0129734,法政大学診療所,千代田区富士見二丁目１７番１号　ボアソナード・タワー２階,03-3264-9501,学校法人　法政大学　理事長　ダイアナ・コー,鈕　培,内,,平12. 3. 23,ika
診療所,13,0129767,医療法人社団　神田診療所,千代田区内神田二丁目８番１４号　高橋ビル１階２階,03-3256-0086,医療法人社団　神田診療所　理事長　高橋　泰人,髙橋　泰人,内科（胃腸科・消化器科・循環器科・呼吸器科）　小,,平12. 4. 1,ika
診療所,13,0129791,梅垣医院,千代田区有楽町二丁目１０番１号　東京交通会館２階２０７号室,03-5224-3522,梅垣　和彦,梅垣　和彦,精　神,,平12. 10. 1,ika
診療所,13,0129817,医療法人財団　駿愛会　駿河台診療所,千代田区神田駿河台二丁目１番地４５　ニュー駿河台ビル５階,03-3219-1121,医療法人財団　駿愛会　理事長　塩澤　宏和,塩澤　宏和,内　内視鏡内科　精　心内　神内　消化器内科,,平12. 9. 1,ika
診療所,13,0129866,医療法人社団　小川耳鼻咽喉科,千代田区六番町７番地３６,03-3230-3319,医療法人社団　小川耳鼻咽喉科　理事長　飯ケ谷　七重,飯ケ谷　七重,耳い　アレ,,平12. 12. 1,ika
診療所,13,0129916,宮入内科,千代田区有楽町二丁目１０番１号　東京交通会館３階,03-3211-4845,宮入　誠,宮入　誠,内　呼　循,,平12. 12. 23,ika
診療所,13,0129981,医療法人社団　山岡クリニック,千代田区麹町四丁目３番地　麹町富士ビル２階,03-3264-5160,医療法人社団　山岡クリニック　理事長　山岡　周平,山岡　周平,内　小　皮,,平13. 4. 1,ika
診療所,13,0130054,医療法人社団　司洋会　有楽町駅日比谷口眼科,千代田区有楽町一丁目１１番１号　読売会館ビルディング６階,03-5221-8017,医療法人社団　司洋会　理事長　山本　司,三間　康之,眼,,平13. 9. 1,ika
診療所,13,0130070,エムアンドエム　スキンケアクリニック,千代田区神田神保町二丁目９番地　神田神保町メディカルモール３階,03-3556-8866,医療法人　鳳生会　理事長　藤崎　壽路,鈴木　みね子,形外　皮　精,,平13. 10. 1,ika
診療所,13,0130088,九段嵐山クリニック,千代田区九段南二丁目４番９号　第３早川屋ビル９階,03-3234-6670,嵐山　恭志,嵐山　恭志,内　皮　小　整外,,平13. 10. 1,ika
診療所,13,0130179,医療法人社団　青十字会　日比谷国際クリニック,千代田区内幸町二丁目２番３号　日比谷国際ビル地下１階,03-3503-3430,医療法人社団　青十字会　理事長　馬島　徹,鈴木　正人,内　ひ　小　精,,平13. 12. 1,ika
診療所,13,0130229,スバル医院,千代田区有楽町一丁目２番６号　中村ビル,03-3580-9559,中村　憲司,中村　憲司,ひ　皮　精　心内,,平14. 4. 1,ika
診療所,13,0130245,医療法人社団　遠藤クリニック,千代田区神田錦町一丁目８番地　１階,03-3295-1013,医療法人社団　遠藤クリニック　理事長　遠藤　素夫,遠藤　素夫,内　消　放,,平14. 2. 25,ika
診療所,13,0130260,佐々木内科クリニック,千代田区麹町四丁目４番地６　麹町４丁目小倉ビル２階,03-3264-3635,佐々木　俊治,佐々木　俊治,内　呼　胃　消　小,,平14. 5. 1,ika
診療所,13,0130294,医療法人社団　大政クリニック,千代田区麹町四丁目３番地　麹町富士ビル２階,03-3556-7875,医療法人社団　大政クリニック　理事長　大政　良二,大政　良二,胃　消　こう,,平14. 5. 1,ika
診療所,13,0130393,帝国クリニック,千代田区内幸町一丁目１番１号　帝国ホテル本館４階,03-3503-8681,岩本　耕太郎,岩本　耕太郎,内,,平14. 9. 15,ika
診療所,13,0130450,飯田橋ガーデンクリニック,千代田区飯田橋三丁目１０番１０号　ガーデンエアタワー２階Ｆ号室,03-5276-2160,立山　萬里,立山　萬里,精　神　心内,,平15. 4. 1,ika
診療所,13,0130468,医療法人社団　慶翔会　飯田橋眼科クリニック,千代田区飯田橋三丁目１０番１０号　ガーデンエアタワー２階,03-5276-2722,医療法人社団　慶翔会　理事長　深川　和己,吉野　真未,眼,,平15. 4. 1,ika
診療所,13,0130476,医療法人社団　慶洋会　ケイアイ飯田橋クリニック,千代田区飯田橋三丁目１０番１０号　ガーデンエアタワー２階,03-5276-2155,医療法人社団　慶洋会　理事長　黒瀨　巌,森安　史典,内　整外,,平15. 4. 1,ika
診療所,13,0130609,半蔵門モロオカクリニック,千代田区麹町二丁目２番地２９　オーセンティック半蔵門２階,03-3230-2843,額田　えりの,額田　えりの,内　精　神　神内　皮　心内,,平15. 4. 25,ika
診療所,13,0130724,日本医科大学呼吸ケアクリニック,千代田区九段南四丁目７番１５号　ＪＰＲ市ヶ谷ビル８階,03-5276-2325,学校法人　日本医科大学　理事長　弦間　昭彦,日野　光紀,内　呼　アレ,,平15. 12. 1,ika
診療所,13,0130880,医療法人社団　丸の内クリニック,千代田区丸の内一丁目６番２号　新丸の内センタービルディング４階,03-5223-8822,医療法人社団　丸の内クリニック　理事長　木村　健二郎,石川　隆,内　婦　皮　消化器内科　循環器内科　糖尿病内科　乳腺外科,,平16. 10. 1,ika
診療所,13,0130922,医療法人社団　久信会　日比谷ヒフ科クリニック,千代田区有楽町一丁目７番１号　有楽町電気ビル南館１６階,03-5220-1200,医療法人社団　久信会　理事長　増岡　宏昭,松本　真理子,形外　皮,,平16. 9. 1,ika
診療所,13,0130930,医療法人社団　響　中澤プレスセンタークリニック,千代田区内幸町二丁目２番１号　日本プレスセンタービル地下１階,03-3500-1101,医療法人社団　響　理事長　中澤　英樹,中澤　英樹,内　外,,平16. 9. 1,ika
診療所,13,0130955,医療法人社団　伸陽会　神保町消化器科・内科,千代田区神田神保町二丁目９番地１　神田神保町メディカルモール４階,03-3515-3171,医療法人社団　伸陽会　理事長　未岡　伸夫,未岡　伸夫,内　胃　消　心内,,平16. 9. 1,ika
診療所,13,0130997,医療法人社団　荘和会　半蔵門胃腸クリニック,千代田区麹町一丁目７番地２５　フェルテ麹町１・７ビル地下１階,03-3265-5566,医療法人社団　荘和会　理事長　掛谷　和俊,掛谷　和俊,内　こう　消化器内科,,平16. 10. 1,ika
診療所,13,0131029,永田町つばさクリニック,千代田区平河町二丁目６番４号　海運ビル２階,03-3511-2839,医療法人社団　東翔会　理事長　立山　雅己,戸頃　もえ,内　呼　アレ,,平16. 11. 1,ika
診療所,13,0131037,ホテルニューオータニ診療所,千代田区紀尾井町４番１号　ホテルニューオータニ本館地下１階,03-3221-4154,山本　純子,山本　純子,内,,平16. 10. 26,ika
診療所,13,0131094,岩本町クリニック,千代田区岩本町三丁目４番１号　広瀬ビル地階,03-3866-4615,柿添　英樹,柿添　英樹,内　小　外　整外　皮　産婦　眼　耳い　麻　リウ,,平17. 4. 1,ika
診療所,13,0131128,医療法人社団　あんしん会　四谷メディカルキューブ,千代田区二番町７番地７,03-3261-0401,医療法人社団　あんしん会　理事長　安田　聖栄,安田　聖栄,一般　内　外　婦　ひ　放　麻　脳外　乳腺外科　胆のう外科　内視鏡外科　女性泌尿器科　呼内　形外　消化器内科　消化器外科　循環器内科　糖尿病・内分泌内科　神内,,平17. 5. 1,ika
診療所,13,0131169,医療法人社団　ＩＬＣ会　一番町レディースクリニック,千代田区一番町４番地２６　相模屋第５ビル２階,03-3261-2255,医療法人社団　ＩＬＣ会　理事長　飯田　晋也,飯田　晋也,産婦　精　内　心内　整外　皮　リハ,,平17. 3. 14,ika
診療所,13,0131243,中田クリニック,千代田区内幸町二丁目２番１号　日本プレスセンタービル地下１階,03-5511-7770,中田　紘一郎,中田　紘一郎,内　呼,,平17. 9. 1,ika
診療所,13,0131292,医療法人社団　大森会　クリニカ市ヶ谷,千代田区九段南四丁目３番９号,03-3237-8661,医療法人社団　大森会　理事長　倉片　優,倉片　優,一般　形外　美外,,平17. 10. 1,ika
診療所,13,0131334,水道橋メディカルクリニック,千代田区西神田一丁目４番１１号　サンポウ水道橋ビル３０１号,03-3518-6127,砂山　聡,砂山　聡,内　循,,平17. 11. 1,ika
診療所,13,0131391,医療法人社団　益生会　神保町代謝クリニック,千代田区神田神保町二丁目９番地１　メディカルモール５階,03-5321-3412,医療法人社団　益生会　理事長　益子　茂,益子　茂,内　循　消　呼,,平17. 10. 1,ika
診療所,13,0131425,医療法人社団　済安堂　お茶の水・井上眼科クリニック,千代田区神田駿河台四丁目３番地　新お茶の水ビルディング１８階１９階２０階,03-3295-0190,医療法人社団　済安堂　理事長　井上　賢治,山上　明子,眼,,平18. 1. 1,ika
診療所,13,0131490,名倉クリニック,千代田区神田駿河台四丁目２番地５　御茶ノ水ＮＫビル１階,03-3251-5171,名倉　直秀,名倉　直秀,整外　リハ,,平18. 4. 1,ika
診療所,13,0131581,医療法人社団　亮友会　大塩医院,千代田区神田淡路町二丁目６番地２　１階２階,03-3251-6878,医療法人社団　亮友会　理事長　大塩　力,大塩　力,内　消化器内科　アレ　皮,,平18. 4. 1,ika
診療所,13,0131599,医療法人社団　水聖会　メディカルスキャニングお茶の水　上松瀬勝男記念クリニック,千代田区神田駿河台四丁目３番地　新お茶の水ビルディング１階,03-5283-6400,医療法人社団　水聖会　理事長　髙木　誠,橋本　禎介,放　内,,平18. 4. 1,ika
診療所,13,0131607,神保町メンタルクリニック,千代田区神田神保町二丁目９番地　神保町メディカルモール５階,03-3239-5776,夛田　幸司,夛田　幸司,精　心内,,平18. 6. 1,ika
診療所,13,0131649,原田メンタルクリニック,千代田区飯田橋一丁目５番８号　アクサンビル４階,03-5212-3335,原田　誠一,原田　誠一,精　心内,,平18. 7. 1,ika
診療所,13,0131706,医療法人社団　松伯会　山王クリニック,千代田区永田町二丁目１１番１号　山王パークタワー２５階,03-3580-5001,医療法人社団　松伯会　理事長　渡邉　基樹,鈴木　努,内　精　循　皮,,平18. 10. 1,ika
診療所,13,0131854,紀尾井町メディカルクリニック,千代田区麹町五丁目４番地　セタニビル地下１階,03-3234-0517,金　強中,金　強中,整外　リハ　リウ,,平19. 1. 1,ika
診療所,13,0132001,医療法人社団　榊原厚生会　榊原サピアタワークリニック,千代田区丸の内一丁目７番１２号　サピアタワー７階,03-5288-0011,医療法人社団　榊原厚生会　理事長　小船井　光太郎,黒澤　博身,内　消　循,,平19. 5. 1,ika
診療所,13,0132134,医療法人社団　日比谷滝村クリニック,千代田区内幸町二丁目２番１号　日本プレスセンタービル地下１階,03-5511-7550,医療法人社団　日比谷滝村クリニック　理事長　滝村　浩,滝村　浩,精　神　心内,,平19. 9. 1,ika
診療所,13,0132167,飯田橋皮膚科スキンクリニック,千代田区飯田橋四丁目２番２号　宮下ビル１階,03-3234-0140,河野　志穂美,河野　志穂美,皮,,平19. 11. 1,ika
診療所,13,0132175,医療法人社団　友好会　秋葉原メディカルクリニック,千代田区外神田一丁目１６番９号　朝風二号館ビル６階,03-3255-8805,医療法人社団　友好会　理事長　水沼　寛,大盛　芳路,内　婦　放　腫瘍内科　乳腺外科　漢方内科　心内,,平19. 9. 7,ika
診療所,13,0132233,水道橋耳鼻咽喉科まるやま医院,千代田区神田三崎町二丁目２０番１号　第二石川ビル５階,03-3261-9679,医療法人社団　誠和堂　理事長　丸山　毅,丸山　毅,耳い　気食　アレ　頭頸部外科,,平19. 10. 2,ika
診療所,13,0132258,神田駅西口メンタルクリニック,千代田区内神田三丁目１２番４号　第一岸ビル２階,03-5209-0874,羽場　雅也,羽場　雅也,精　神　心内,,平20. 1. 1,ika
診療所,13,0132266,医療法人社団　やよい会　秋葉原腎クリニック,千代田区外神田一丁目１６番９号　朝風二号館ビル２階,03-3251-5215,医療法人社団　やよい会　理事長　飯野　靖彦,奥田　真澄,内　人工透析内科,,平19. 12. 3,ika
診療所,13,0132274,二宮内科クリニック,千代田区鍛冶町一丁目９番１号　第二大久保ビル３階,03-3254-5007,髙崎　千穂,髙崎　千穂,内　リウ　アレ　糖尿病内科,,平19. 11. 25,ika
診療所,13,0132290,医療法人社団　有楽会　有楽町皮膚・泌尿・形成クリニック,千代田区有楽町二丁目１０番１号　東京交通会館Ｂ１４２号室,03-3287-3288,医療法人社団　有楽会　理事長　黒河内　隆,石原　勇志,形外　美外　皮　ひ　産婦　婦,,平20. 2. 1,ika
診療所,13,0132316,半蔵門心療クリニック,千代田区麹町一丁目１０番地　澤田麹町ビル地下１階,03-3263-3251,平澤　伸一,平澤　伸一,精　神　心内,,平20. 4. 1,ika
診療所,13,0132332,秋葉原メンタルクリニック,千代田区神田平河町４番地　渡辺ビル６階,03-5833-6852,安藤　智道,安藤　智道,精　心内,,平20. 5. 1,ika
診療所,13,0132357,医療法人財団　日睡会　御茶ノ水呼吸ケアクリニック,千代田区神田駿河台二丁目８番地　瀬川ビルディング３階,03-3292-3838,医療法人財団　日睡会　理事長　村田　朗,村田　朗,内　呼　アレ,,平20. 4. 1,ika
診療所,13,0132423,医療法人社団　プラタナス　女性のための統合ヘルスクリニックイーク丸の内,千代田区丸の内二丁目７番３号　東京ビル３階,03-5220-1070,医療法人社団　プラタナス　理事長　野間口　聡,野口　由紀子,婦　乳腺外科,,平20. 6. 1,ika
診療所,13,0132456,医療法人社団　会　九段ごみぶちクリニック,千代田区九段北二丁目３番１号　九段増田ビル２階,03-3263-0161,医療法人社団　会　理事長　五味渕　隆志,五味渕　隆志,精　心内,,平20. 7. 1,ika
診療所,13,0132472,霞ヶ関土居美佐クリニック,千代田区内幸町二丁目２番１号　日本プレスセンタービル地下１階,03-3519-5079,土居　美佐,土居　美佐,内　婦,,平20. 9. 1,ika
診療所,13,0132506,ふたばクリニック,千代田区四番町４番地２２　四番町ビル１０１号室,03-6268-9620,町井　理江子,町井　理江子,内　小　血液内科,,平20. 10. 1,ika
診療所,13,0132522,交通会館有楽町眼科,千代田区有楽町二丁目１０番１号　東京交通会館２階,03-3216-2611,医療法人　新光会　理事長　新保　光一郎,石井　一葉,眼,,平20. 10. 1,ika
診療所,13,0132589,竹橋クリニック,千代田区神田錦町三丁目１７番地　北の丸ビル１階,03-3295-5525,德永　昌子,德永　昌子,内　皮,,平21. 4. 1,ika
診療所,13,0132597,医療法人社団　敬雅会　山根耳鼻咽喉科,千代田区内神田三丁目１６番４号　吉和ビル２階,03-5298-7877,医療法人社団　敬雅会　理事長　山根　雅昭,山根　雅昭,耳い,,平21. 3. 2,ika
診療所,13,0132605,飯田橋春口クリニック,千代田区飯田橋三丁目９番３号　ＳＫプラザ２階,03-5215-1515,医療法人社団　春口クリニック　理事長　春口　洋昭,春口　洋昭,内　外,,平21. 4. 1,ika
診療所,13,0132613,日本経済新聞社診療所,千代田区大手町一丁目３番７号　日経ビル１７階,03-6256-7294,株式会社　日本経済新聞社　代表取締役　飯田　展久,簔田　清次,内,,平21. 4. 6,ika
診療所,13,0132639,医療法人社団　渡邊内科,千代田区大手町一丁目７番２号　東京サンケイビル地下１階,03-3245-2800,医療法人社団　渡邊内科　理事長　渡邊　龍彦,渡邊　龍彦,内　呼　消　循　外　こう,,平21. 4. 1,ika
診療所,13,0132704,医療法人社団　三貴会　耳鼻いんこう科クリニカ神田,千代田区鍛冶町一丁目８番１号ＳＲビル２階,03-3256-4965,医療法人社団　三貴会　理事長　相原　康孝,相原　康孝,耳い,,平21. 9. 1,ika
診療所,13,0132746,東京クリニック,千代田区大手町二丁目２番１号　新大手町ビル１階・地下１階・地下２階,03-3516-7151,医療法人財団　健貢会　理事長　渡邉　貞義,金森　博,内　消化器内科　内視鏡内科　腫瘍内科　呼内　循環器内科　脳外　神内　小　婦　乳腺外科　糖尿病内科　内分泌・代謝内科　形外　美外　皮　美容皮膚科　ひ　放　整外　眼,,平21. 10. 1,ika
診療所,13,0132779,こばなわ神田整形外科,千代田区鍛冶町二丁目２番９号　第二登栄ビル６階,03-5297-2462,小塙　幸司,小塙　幸司,整外　リハ　リウ　内　放,,平21. 12. 1,ika
診療所,13,0132811,有楽町たかのビューティークリニック,千代田区有楽町一丁目６番３号　日比谷頴川ビル３階,03-6206-1548,髙野　邦雄,髙野　邦雄,形外　皮,,平22. 2. 1,ika
診療所,13,0132878,ＨＤＣアトラスクリニック,千代田区一番町５番地３　アトラスビル１階,03-3234-6060,鈴木　吉彦,鈴木　吉彦,内　精　心内　呼内　循環器内科　糖尿病内科　内分泌内科,,平22. 4. 1,ika
診療所,13,0132886,小川町メディカルクリニック,千代田区神田小川町二丁目１２番地　小川町進興ビルＭＢ１階,03-5848-4355,医療法人社団　雄治会　理事長　長尾　まゆみ,長尾　まゆみ,内,,平22. 4. 1,ika
診療所,13,0132894,浅井医院,千代田区麹町三丁目７番地２４　東急ドエルグラフィオ麹町１０１,03-3261-0453,戸田　素子,戸田　素子,皮　内　外,,平22. 4. 1,ika
診療所,13,0132936,医療法人社団　大佑会　麹町明光耳鼻咽喉科,千代田区麹町一丁目５番地４　ライオンズステーションプラザ半蔵門１０１,03-3288-7333,医療法人社団　大佑会　理事長　関　賀江,稲見　親哉,耳い,,平22. 5. 1,ika
診療所,13,0132969,医療法人社団　優薫会　志保日比谷皮膚科クリニック,千代田区内幸町二丁目２番１号　日本プレスセンタービル地下１階,03-3580-6655,医療法人社団　優薫会　理事長　千田　志保,千田　志保,皮,,平22. 6. 3,ika
診療所,13,0133017,秋葉原ガーデンクリニック,千代田区神田松永町１１番地　秋葉原トーセイビルⅤ７階,03-5298-7687,医療法人社団　カームガーデン　理事長　山田　康,山田　康,精　心内,,平22. 10. 1,ika
診療所,13,0133058,医療法人社団　明善会　飯田橋榎本クリニック,千代田区飯田橋四丁目６番５号,03-5276-0601,医療法人社団　明善会　理事長　榎本　明,森　庸厚,精　内　心内,,平23. 2. 1,ika
診療所,13,0133066,ひまわりクリニックお茶の水,千代田区神田駿河台二丁目６番地１１　第８７東京ビル５階,03-5283-6550,医療法人社団　くろしお会　理事長　室谷　英治,坂本　英史,眼,,平23. 1. 5,ika
診療所,13,0133090,市ヶ谷メンタルクリニック,千代田区九段北四丁目２番２２号　市ヶ谷スポーツプラザビル２０２号室,03-6272-4911,中野　稔也,中野　稔也,精　心内,,平23. 5. 1,ika
