med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,38,0110688,医療法人　桑折皮膚科・内科,,089-923-0813,,,,,,shikoku/000490542.zip
診療所,38,0110738,山下脳神経外科,,089-927-1311,,,,,,shikoku/000490542.zip
診療所,38,0110787,久保内科循環器クリニック,,089-925-5345,,,,,,shikoku/000490542.zip
診療所,38,0110837,吉田眼科,,089-926-6800,,,,,,shikoku/000490542.zip
診療所,38,0110852,木村クリニック,,089-941-3200,,,,,,shikoku/000490542.zip
診療所,38,0110860,和泉クリニック,,089-958-0201,,,,,,shikoku/000490542.zip
診療所,38,0110878,藤原耳鼻咽喉科,,089-971-3341,,,,,,shikoku/000490542.zip
診療所,38,0110894,さんき整形外科,,089-951-5111,,,,,,shikoku/000490542.zip
診療所,38,0110969,とよしま胃腸内科クリニック,,089-924-2936,,,,,,shikoku/000490542.zip
診療所,38,0110985,今村循環器科内科,,089-957-2155,,,,,,shikoku/000490542.zip
診療所,38,0110993,たいさんじ整形外科,,089-978-5515,,,,,,shikoku/000490542.zip
診療所,38,0111017,あべ眼科クリニック,,089-953-0373,,,,,,shikoku/000490542.zip
病院,38,0111025,中川病院,松山市南梅本町甲５８番地,089-976-7811,医療法人　中川病院　理事長　中川　泰範,中川　泰範,一般　内　外　リハ　麻　循環器内科　消化器内科　肛門外科　内視鏡内科,,平7. 3. 1,shikoku/000491917.zip
診療所,38,0111074,柳井内科クリニック,,089-948-0880,,,,,,shikoku/000490542.zip
病院,38,0111108,貞本病院,松山市竹原町一丁目６の１,089-945-1471,医療法人　和昌会　理事長　貞本　和彦,貞本　和彦,一般　脳外　循　内　耳い　気食　放　リハ　アレ,,平7. 6. 1,shikoku/000491917.zip
診療所,38,0111116,余戸クリニック,,089-972-6500,,,,,,shikoku/000490542.zip
診療所,38,0111132,せごえ耳鼻咽喉科,,089-952-3301,,,,,,shikoku/000490542.zip
診療所,38,0111165,野村胃腸科内科医院,,089-958-3811,,,,,,shikoku/000490542.zip
診療所,38,0111231,松本耳鼻咽喉科,松山市桑原一丁目４番４８号,089-947-8887,医療法人　松本耳鼻咽喉科　理事長　松本　康,松本　康,耳い,,平8. 2. 1,shikoku/000491917.zip
診療所,38,0111249,山口耳鼻咽喉科クリニック,,089-973-8787,,,,,,shikoku/000490542.zip
診療所,38,0111256,まつうら小児科,,089-926-1135,,,,,,shikoku/000490542.zip
診療所,38,0111264,藤原胃腸科,,089-925-1313,,,,,,shikoku/000490542.zip
診療所,38,0111280,衣山クリニック,,089-922-6336,,,,,,shikoku/000490542.zip
診療所,38,0111306,たけだ泌尿器科クリニック,,089-970-6050,,,,,,shikoku/000490542.zip
診療所,38,0111355,高岡耳鼻咽喉科,,089-970-1133,,,,,,shikoku/000490542.zip
診療所,38,0111363,長井医院　整形外科・内科,,089-947-1808,,,,,,shikoku/000490542.zip
診療所,38,0111397,城北診療所,,089-926-3625,,,,,,shikoku/000490542.zip
病院,38,0111405,奥島病院,松山市道後町二丁目２番１号,089-925-2500,医療法人　団伸会　理事長　奥島　伸治郎,奥島　伸治郎,一般　療養　内　呼内　外　整外　脳外　ひ　婦　リハ　麻　消化器内科　消化器外科　循環器内科　糖尿病内科　乳腺外科　呼外　放,137,平8. 8. 1,shikoku/000491917.zip
診療所,38,0111421,さくらクリニック,松山市千舟町五丁目２番地６共栄興産千舟町第３ビル９階,089-947-3500,医療法人さくらクリニック　理事長　福井　卓也,福井　卓也,美外　形外　外,,平8. 11. 1,shikoku/000491917.zip
診療所,38,0111462,明星クリニック,,089-957-8000,,,,,,shikoku/000490542.zip
診療所,38,0111496,岡本医院,,089-951-0835,,,,,,shikoku/000490542.zip
診療所,38,0111512,笹木眼科,,089-945-7247,,,,,,shikoku/000490542.zip
診療所,38,0111520,医療法人　和田医院,,089-972-0620,,,,,,shikoku/000490542.zip
診療所,38,0111538,向井内科クリニック,,089-945-2177,,,,,,shikoku/000490542.zip
診療所,38,0111546,福井整形外科麻酔科医院,,089-970-2500,,,,,,shikoku/000490542.zip
診療所,38,0111553,金澤整形外科,,089-963-2399,,,,,,shikoku/000490542.zip
病院,38,0111561,医療法人結和会　松山西病院,松山市富久町３６０番地１,089-972-3355,医療法人　結和会　理事長　俊野　昭彦,俊野　昭彦,一般　療養　人工透析含む　内　リハ　放　消化器内科　循環器内科,,平9. 7. 1,shikoku/000491917.zip
診療所,38,0111579,愛媛県厚生連健診センター,,089-970-2080,,,,,,shikoku/000490542.zip
診療所,38,0111645,かんだ内科　消化器科　循環器科,,089-970-8111,,,,,,shikoku/000490542.zip
診療所,38,0111678,椿クリニック,,089-957-6661,,,,,,shikoku/000490542.zip
診療所,38,0111694,竹宮皮フ科,,089-972-7888,,,,,,shikoku/000490542.zip
診療所,38,0111751,医療法人　浮穴診療所,,089-956-1850,,,,,,shikoku/000490542.zip
診療所,38,0111769,石丸小児科,,089-921-2918,,,,,,shikoku/000490542.zip
診療所,38,0111819,公益財団法人愛媛県総合保健協会診療所,,089-987-8200,,,,,,shikoku/000490542.zip
診療所,38,0111827,松山市保健所,,089-911-1800,,,,,,shikoku/000490542.zip
診療所,38,0111835,しののめクリニック,,089-913-7770,,,,,,shikoku/000490542.zip
診療所,38,0111876,河村耳鼻咽喉科クリニック,,089-975-7733,,,,,,shikoku/000490542.zip
診療所,38,0111991,高橋眼科,,089-965-1237,,,,,,shikoku/000490542.zip
診療所,38,0112015,かどた耳鼻咽喉科クリニック,,089-953-3317,,,,,,shikoku/000490542.zip
診療所,38,0112023,宮内内科医院,,089-956-2500,,,,,,shikoku/000490542.zip
診療所,38,0112098,三好神経内科,松山市平和通１丁目４－１１,089-924-7538,三好　典彦,三好　典彦,精　神　神内,,平11. 12. 9,shikoku/000491917.zip
診療所,38,0112106,星島内科医院,,089-965-3330,,,,,,shikoku/000490542.zip
診療所,38,0112122,増田整形外科,,089-970-2020,,,,,,shikoku/000490542.zip
診療所,38,0112148,医療法人　光宗クリニック,松山市勝山町二丁目５番地４,089-934-7888,医療法人光宗クリニック　理事長　光宗　勝繁,光宗　勝繁,精　内　心内,,平12. 5. 1,shikoku/000491917.zip
診療所,38,0112205,白石クリニック,,089-972-5888,,,,,,shikoku/000490542.zip
病院,38,0112239,増田病院,松山市山越三丁目５番２４号,089-924-7804,医療法人　一朋会　理事長　増田　昌彦,川上　貴正,療養　内　外　整外　リハ,,平12. 10. 1,shikoku/000491917.zip
病院,38,0112254,栗林病院,松山市溝辺町甲３３１番地,089-977-3311,医療法人友朋会　理事長　栗林　亮,藤原　志郎,療養　内　胃　循　外　整外　ひ　リハ　放,124,平13. 1. 9,shikoku/000491917.zip
診療所,38,0112262,土居外科胃腸科医院,,089-975-9700,,,,,,shikoku/000490542.zip
診療所,38,0112270,かない循環器科・内科クリニック,,089-952-0081,,,,,,shikoku/000490542.zip
診療所,38,0112288,平井こどもクリニック,,089-978-6600,,,,,,shikoku/000490542.zip
診療所,38,0112320,福井耳鼻咽喉科クリニック,,089-978-1055,,,,,,shikoku/000490542.zip
診療所,38,0112338,福岡小児科・アレルギー科,,089-953-2772,,,,,,shikoku/000490542.zip
診療所,38,0112353,野本耳鼻咽喉科,松山市松末二丁目１３番１号,089-955-7077,野本　俊司,野本　俊司,耳い,,平13. 5. 1,shikoku/000491917.zip
診療所,38,0112361,三番町メンタルクリニック,松山市三番町四丁目４番９内海ビル２Ｆ,089-986-9381,山内　克之,山内　克之,心内　精　神,,平13. 5. 1,shikoku/000491917.zip
診療所,38,0112379,大島眼科,,089-970-6100,,,,,,shikoku/000490542.zip
診療所,38,0112411,医療法人　竹尾クリニック,,089-915-1188,,,,,,shikoku/000490542.zip
診療所,38,0112460,しもわけ眼科,,089-972-8008,,,,,,shikoku/000490542.zip
診療所,38,0112478,医療法人　青柳会　姫原クリニック,,089-926-7888,,,,,,shikoku/000490542.zip
診療所,38,0112486,興居島診療所,,089-961-3001,,,,,,shikoku/000490542.zip
診療所,38,0112494,小国皮フ科医院,,089-905-1182,,,,,,shikoku/000490542.zip
診療所,38,0112544,本町クリニック内科・循環器科,,089-927-3700,,,,,,shikoku/000490542.zip
診療所,38,0112585,くす小児科,,089-911-0550,,,,,,shikoku/000490542.zip
診療所,38,0112601,医療法人　和気クリニック,,089-978-2121,,,,,,shikoku/000490542.zip
診療所,38,0112619,眼科　にしむら医院,,089-935-6378,,,,,,shikoku/000490542.zip
診療所,38,0112692,山田整形外科医院,,089-945-0981,,,,,,shikoku/000490542.zip
診療所,38,0112700,福井ウィメンズクリニック,,089-969-0088,,,,,,shikoku/000490542.zip
診療所,38,0112718,わたなべ皮ふ科形成外科,,089-965-1313,,,,,,shikoku/000490542.zip
診療所,38,0112734,宮内皮フ科クリニック,,089-975-6066,,,,,,shikoku/000490542.zip
診療所,38,0112742,たんぽぽクリニック,,089-911-6333,,,,,,shikoku/000490542.zip
診療所,38,0112759,むねた内科循環器科,松山市平和通１丁目３番地５,089-913-1233,医療法人　むねた内科循環器科　理事長　棟田　慎二郎,棟田　慎二郎,内　循,,平15. 1. 1,shikoku/000491917.zip
診療所,38,0112791,日野内科・消化器科,,089-968-8181,,,,,,shikoku/000490542.zip
診療所,38,0112833,くめ内科クリニック,,089-967-7120,,,,,,shikoku/000490542.zip
診療所,38,0112841,宮内消化器科内科,,089-977-5115,,,,,,shikoku/000490542.zip
診療所,38,0112858,松山市急患医療センター,,089-922-1199,,,,,,shikoku/000490542.zip
診療所,38,0112916,佐伯皮ふ科・形成外科,,089-913-1201,,,,,,shikoku/000490542.zip
診療所,38,0112924,西川内科・消化器クリニック,,089-915-1118,,,,,,shikoku/000490542.zip
診療所,38,0112932,医療法人　いかわ整形外科,,089-957-3331,,,,,,shikoku/000490542.zip
診療所,38,0112940,遠藤内科医院,,089-943-5338,,,,,,shikoku/000490542.zip
診療所,38,0112957,渡辺内科クリニック,,089-977-8100,,,,,,shikoku/000490542.zip
病院,38,0112965,医療法人松山平成会　平成脳神経外科病院,松山市北井門２丁目７番２８号,089-905-0011,医療法人　松山平成会　理事長　渡邉　英俊,渡邉　英俊,一般　療養　脳外　外　リハ,,平16. 4. 1,shikoku/000491917.zip
診療所,38,0113013,ベテル三番町クリニック,,089-941-1610,,,,,,shikoku/000490542.zip
診療所,38,0113054,医療法人　よしだ小児科,,089-927-1123,,,,,,shikoku/000490542.zip
診療所,38,0113070,医療法人　新田産婦人科クリニック,,089-998-8880,,,,,,shikoku/000490542.zip
診療所,38,0113088,どい心療内科,,089-931-3939,,,,,,shikoku/000490542.zip
診療所,38,0113104,たぼ麻酔科クリニック,,089-957-7755,,,,,,shikoku/000490542.zip
診療所,38,0113112,こおり心療内科,,089-911-5530,,,,,,shikoku/000490542.zip
診療所,38,0113211,二宮皮フ科クリニック,,089-915-1655,,,,,,shikoku/000490542.zip
診療所,38,0113245,ひだまりこどもクリニック,,089-969-1090,,,,,,shikoku/000490542.zip
診療所,38,0113260,梅岡レディースクリニック,,089-943-2421,,,,,,shikoku/000490542.zip
診療所,38,0113278,福音寺皮ふ科ひ尿器科クリニック,,089-975-0645,,,,,,shikoku/000490542.zip
診療所,38,0113302,佐藤循環器科内科,,089-931-3355,,,,,,shikoku/000490542.zip
診療所,38,0113310,宇佐美消化器クリニック,,089-905-2050,,,,,,shikoku/000490542.zip
診療所,38,0113369,辻田耳鼻咽喉科,,089-977-9060,,,,,,shikoku/000490542.zip
診療所,38,0113377,こうのうえ内科クリニック,,089-998-3331,,,,,,shikoku/000490542.zip
診療所,38,0113385,矢野内科クリニック,,089-977-8855,,,,,,shikoku/000490542.zip
診療所,38,0113393,道後一万クリニック,,089-911-0500,,,,,,shikoku/000490542.zip
診療所,38,0113401,よつば循環器科クリニック,,089-965-2211,,,,,,shikoku/000490542.zip
診療所,38,0113427,まえおか眼科,,089-969-1171,,,,,,shikoku/000490542.zip
診療所,38,0113443,長山医院,松山市森松町６９３番地,089-956-3433,長山　英隆,長山　英隆,耳い,,平18. 1. 1,shikoku/000491917.zip
診療所,38,0113468,井手整形外科医院,,089-941-2191,,,,,,shikoku/000490542.zip
診療所,38,0113484,丸石整形外科医院,,089-956-6108,,,,,,shikoku/000490542.zip
診療所,38,0113518,北吉田診療所,,089-965-4180,,,,,,shikoku/000490542.zip
診療所,38,0113526,船津内科胃腸科クリニック,,089-911-2355,,,,,,shikoku/000490542.zip
診療所,38,0113559,心療内科　ｉ‐こころの診療室,,089-931-0111,,,,,,shikoku/000490542.zip
診療所,38,0113575,西田クリニック,,089-921-0039,,,,,,shikoku/000490542.zip
病院,38,0113609,佐藤実病院,松山市本町六丁目３番地１,089-925-5544,医療法人グランセル　理事長　佐藤　公治,佐藤　公治,一般　療養　内　外　リハ　大腸・肛門外科　胃腸内科　麻,,平18. 6. 1,shikoku/000491917.zip
診療所,38,0113617,村上循環器科,,089-943-5355,,,,,,shikoku/000490542.zip
診療所,38,0113633,関谷循環器科,,089-955-7676,,,,,,shikoku/000490542.zip
診療所,38,0113658,福岡内科クリニック,,089-915-2229,,,,,,shikoku/000490542.zip
診療所,38,0113674,おおしろ外科こもれび診療所,,089-968-8788,,,,,,shikoku/000490542.zip
診療所,38,0113690,窪田クリニック消化器科、外科、肛門科,,089-958-2516,,,,,,shikoku/000490542.zip
診療所,38,0113708,きい麻酔科クリニック,,089-965-0005,,,,,,shikoku/000490542.zip
診療所,38,0113724,三津整形外科,,089-968-3333,,,,,,shikoku/000490542.zip
診療所,38,0113732,たんげ内科クリニック,,089-956-2525,,,,,,shikoku/000490542.zip
診療所,38,0113740,田窪リウマチ・整形外科,,089-986-7000,,,,,,shikoku/000490542.zip
診療所,38,0113757,とみの心臓血管クリニック,,089-905-0323,,,,,,shikoku/000490542.zip
診療所,38,0113765,今在家クリニック,,089-969-1321,,,,,,shikoku/000490542.zip
診療所,38,0113781,丸山耳鼻咽喉科・皮フ科,,089-960-4111,,,,,,shikoku/000490542.zip
診療所,38,0113799,ふくだ循環器科内科クリニック,,089-989-3433,,,,,,shikoku/000490542.zip
診療所,38,0113815,こいずみ形成外科皮ふ科,,089-976-8000,,,,,,shikoku/000490542.zip
診療所,38,0113823,ふくもと心療内科,,089-951-7222,,,,,,shikoku/000490542.zip
病院,38,0113849,なかじま中央病院,松山市中島大浦３０８１番地１,089-997-1171,医療法人友朋会　理事長　栗林　亮,高橋　昇,療養　循環器内科　内　外　整外,,平19. 4. 1,shikoku/000491917.zip
診療所,38,0113864,睦月診療所,,089-998-0527,,,,,,shikoku/000490542.zip
診療所,38,0113872,野忽那診療所,,089-998-0028,,,,,,shikoku/000490542.zip
診療所,38,0113880,二神診療所,,089-999-0604,,,,,,shikoku/000490542.zip
診療所,38,0113898,怒和診療所,,089-999-0319,,,,,,shikoku/000490542.zip
診療所,38,0113914,みどりクリニック内科消化器科,,089-926-8881,,,,,,shikoku/000490542.zip
診療所,38,0113930,上田小児科医院,,089-956-8011,,,,,,shikoku/000490542.zip
診療所,38,0113948,はなみずき内科クリニック,,089-957-0074,,,,,,shikoku/000490542.zip
診療所,38,0113955,うめもとクリニック,,089-976-1277,,,,,,shikoku/000490542.zip
診療所,38,0113963,さえき耳鼻咽喉科クリニック,,089-935-8070,,,,,,shikoku/000490542.zip
診療所,38,0113971,かどた脳神経外科,,089-960-0020,,,,,,shikoku/000490542.zip
診療所,38,0113989,なかむらこどもクリニック,,089-968-7700,,,,,,shikoku/000490542.zip
診療所,38,0114003,にのみや消化器科内科小児科,,089-975-2238,,,,,,shikoku/000490542.zip
診療所,38,0114029,あずま泌尿器科クリニック,,089-943-2200,,,,,,shikoku/000490542.zip
診療所,38,0114045,こざわ耳鼻咽喉科医院,,089-965-1133,,,,,,shikoku/000490542.zip
診療所,38,0114052,整形外科つばさクリニック,,089-925-2839,,,,,,shikoku/000490542.zip
診療所,38,0114060,武田産婦人科医院,,089-924-3553,,,,,,shikoku/000490542.zip
診療所,38,0114136,泌尿器科　あらきクリニック,,089-907-5200,,,,,,shikoku/000490542.zip
診療所,38,0114144,あかりクリニック,,089-905-0002,,,,,,shikoku/000490542.zip
診療所,38,0114151,津和地診療所,,089-999-0048,,,,,,shikoku/000490542.zip
診療所,38,0114169,順風会　健診センター,松山市高砂町二丁目３番１号,089-911-2111,医療法人　順風会　理事長　宇都宮　一泰,望月　輝一,放,,平20. 5. 1,shikoku/000491917.zip
診療所,38,0114193,佐藤医院,,089-978-0018,,,,,,shikoku/000490542.zip
診療所,38,0114201,山中内科・消化器内科クリニック,,089-978-7611,,,,,,shikoku/000490542.zip
診療所,38,0114219,医療法人　弓裕会　日野整形外科医院,,089-945-6534,,,,,,shikoku/000490542.zip
診療所,38,0114235,産科・婦人科　米本マタニティクリニック,,089-978-7007,,,,,,shikoku/000490542.zip
診療所,38,0114250,愛媛県心と体の健康センター,松山市本町７丁目２番地,089-911-3880,愛媛県知事,森　蓉子,精,,平20. 9. 1,shikoku/000491917.zip
診療所,38,0114284,よこた内科,,089-945-8811,,,,,,shikoku/000490542.zip
診療所,38,0114318,川谷整形外科,,089-994-7800,,,,,,shikoku/000490542.zip
診療所,38,0114334,医療法人　岡部クリニック,,089-972-2221,,,,,,shikoku/000490542.zip
診療所,38,0114359,ながと脳神経外科・心療内科クリニック,,089-994-5700,,,,,,shikoku/000490542.zip
診療所,38,0114409,あき整形外科リハビリテーションクリニック,,089-977-5522,,,,,,shikoku/000490542.zip
診療所,38,0114425,はた心療内科,,089-927-1015,,,,,,shikoku/000490542.zip
診療所,38,0114458,ほこいし医院,,089-931-5811,,,,,,shikoku/000490542.zip
診療所,38,0114474,ＳＨＵＮ心療クリニック,,089-941-7778,,,,,,shikoku/000490542.zip
診療所,38,0114490,かわさき眼科,,089-951-6110,,,,,,shikoku/000490542.zip
診療所,38,0114508,やまだリウマチクリニック,,089-915-5151,,,,,,shikoku/000490542.zip
診療所,38,0114524,よしだ内科クリニック,,089-933-0122,,,,,,shikoku/000490542.zip
診療所,38,0114532,しげまつ内科クリニック,,089-958-6500,,,,,,shikoku/000490542.zip
病院,38,0114540,梶浦病院,松山市三番町四丁目４番地５,089-943-3620,医療法人　慈愛会　理事長　秋田　進久,秋田　進久,一般　脳外　脊椎・脊髄外科　外　整外　胸外　内　呼外　麻　リハ　胃腸外科　心外,,平23. 2. 7,shikoku/000491917.zip
診療所,38,0114557,そよかぜ循環器内科・糖尿病内科,,089-932-1192,,,,,,shikoku/000490542.zip
診療所,38,0114565,徳丸皮フ科クリニック,,089-907-4112,,,,,,shikoku/000490542.zip
診療所,38,0114573,松下クリニック,,089-931-3050,,,,,,shikoku/000490542.zip
診療所,38,0114599,立命クリニック,,089-994-8711,,,,,,shikoku/000490542.zip
診療所,38,0114615,しらかた内科クリニック,,089-956-1515,,,,,,shikoku/000490542.zip
病院,38,0114623,松山さくら病院,松山市末広町１８番地２,089-941-2288,社会医療法人さくらライフ　理事長　中田　賢一郎,笠置　康,一般　内　外　心外　呼内　心内　放　リハ　胸部外科　感染症内科　救急科,,平23. 8. 1,shikoku/000491917.zip
診療所,38,0114631,カメリア内科・糖尿病内科クリニック,,089-905-0055,,,,,,shikoku/000490542.zip
診療所,38,0114656,村上皮膚科クリニック,,089-926-0155,,,,,,shikoku/000490542.zip
診療所,38,0114698,南の町こども医院,,089-948-9011,,,,,,shikoku/000490542.zip
病院,38,0114714,渡辺病院,松山市空港通七丁目１３番３号,089-973-0111,医療法人　ミネルワ会　理事長　渡邉　英生,白形　陽生,一般　外　内　小外　肛門外科　整外　内視鏡外科　リウ　リハ　消化器外科　胃腸外科　循環器内科,,平24. 1. 4,shikoku/000491917.zip
診療所,38,0114722,西田泌尿器科クリニック,,089-961-1104,,,,,,shikoku/000490542.zip
診療所,38,0114748,あい整形外科,,089-911-5211,,,,,,shikoku/000490542.zip
診療所,38,0114755,平和通心療内科,,089-989-9920,,,,,,shikoku/000490542.zip
診療所,38,0114771,まり子レディースクリニック,,089-913-1777,,,,,,shikoku/000490542.zip
診療所,38,0114789,にしだわたる糖尿病内科,,089-943-1024,,,,,,shikoku/000490542.zip
診療所,38,0114797,帝人松山診療所,,089-971-5968,,,,,,shikoku/000490542.zip
診療所,38,0114805,帝人松山診療所（南地区）,松山市西垣生町２３４５番地,089-971-5968,帝人株式会社　松山事業所　事業所長　浅田　幸雄,阿部　信行,内,,平24. 10. 1,shikoku/000491917.zip
診療所,38,0114821,山下消化器外科クリニック,,089-911-2311,,,,,,shikoku/000490542.zip
診療所,38,0114854,やまだ耳鼻咽喉科,,089-956-4133,,,,,,shikoku/000490542.zip
診療所,38,0114862,黒川耳鼻咽喉科,,089-915-0007,,,,,,shikoku/000490542.zip
診療所,38,0114870,たかおか小児科,,089-948-0115,,,,,,shikoku/000490542.zip
診療所,38,0114888,もりもと在宅クリニック,,089-927-3331,,,,,,shikoku/000490542.zip
診療所,38,0114896,佐伯内科クリニック,,089-915-6000,,,,,,shikoku/000490542.zip
診療所,38,0114912,やすらぎ在宅クリニック　立花,,089-945-4448,,,,,,shikoku/000490542.zip
診療所,38,0114946,別所眼科,,089-923-6789,,,,,,shikoku/000490542.zip
診療所,38,0114953,よこて内科クリニック,,089-971-1811,,,,,,shikoku/000490542.zip
診療所,38,0114961,いちかわ内視鏡内科クリニック,,089-915-7677,,,,,,shikoku/000490542.zip
診療所,38,0114987,乳腺クリニック・道後,,089-913-7007,,,,,,shikoku/000490542.zip
診療所,38,0114995,原循環器科内科クリニック,,089-917-7755,,,,,,shikoku/000490542.zip
診療所,38,0115000,医療法人　クリニック暖,,089-907-8500,,,,,,shikoku/000490542.zip
診療所,38,0115026,村上胃腸内科クリニック,,089-968-1118,,,,,,shikoku/000490542.zip
診療所,38,0115067,ノエルクリニック心臓血管外科歯科,,089-925-8811,,,,,,shikoku/000490542.zip
診療所,38,0115083,松山市医師会診療所,,089-915-7701,,,,,,shikoku/000490542.zip
診療所,38,0115117,星の岡心臓・血管クリニック,,089-956-5511,,,,,,shikoku/000490542.zip
診療所,38,0115125,みやぎクリニック,,089-993-8481,,,,,,shikoku/000490542.zip
診療所,38,0115133,産科婦人科　ばらのいずみクリニック,,089-956-6002,,,,,,shikoku/000490542.zip
診療所,38,0115141,富永ペインクリニック,,089-921-7711,,,,,,shikoku/000490542.zip
診療所,38,0115158,やました糖尿病内科,,089-948-8484,,,,,,shikoku/000490542.zip
診療所,38,0115166,心療内科　こころのクリニック　たちばな,松山市東雲町２番地２,089-933-7700,橘　厚子,橘　厚子,心内　精,,平27. 1. 1,shikoku/000491917.zip
病院,38,0115208,おおぞら病院,松山市六軒家町４番２０号,089-989-6620,医療法人　同仁会　理事長　吉田　直彦,吉田　直彦,一般　リハ　整外　脳内　糖尿病内科　肝臓内科　内視鏡内科　乳腺外科　脳外,108,平27. 2. 9,shikoku/000491917.zip
診療所,38,0115257,医）眞理神経クリニック眞理こころのクリニック,松山市空港通二丁目１３番８号,089-994-8618,医療法人眞理神経クリニック　理事長　越智　眞理子,越智　眞理子,精　心内,,平27. 4. 1,shikoku/000491917.zip
診療所,38,0115265,石手まつもと内科循環器クリニック,,089-977-3355,,,,,,shikoku/000490542.zip
診療所,38,0115273,小松内科循環器科クリニック,,089-921-0808,,,,,,shikoku/000490542.zip
診療所,38,0115281,たきした耳鼻咽喉科,,089-961-1187,,,,,,shikoku/000490542.zip
診療所,38,0115299,たてまつ眼科クリニック,,089-977-1177,,,,,,shikoku/000490542.zip
診療所,38,0115307,はらだ脳神経外科,,089-933-2122,,,,,,shikoku/000490542.zip
診療所,38,0115315,三世ペインクリニック,,089-934-1374,,,,,,shikoku/000490542.zip
診療所,38,0115331,こうの整形外科クリニック,,089-915-5050,,,,,,shikoku/000490542.zip
診療所,38,0115349,つばきウイメンズクリニック,,089-905-1122,,,,,,shikoku/000490542.zip
診療所,38,0115356,ほりうち眼科クリニック,,089-909-7070,,,,,,shikoku/000490542.zip
診療所,38,0115364,のびのびこどもクリニック,,089-926-1555,,,,,,shikoku/000490542.zip
診療所,38,0115372,もりまつ内科,,089-976-2525,,,,,,shikoku/000490542.zip
診療所,38,0115380,戸梶内科医院,,089-931-5781,,,,,,shikoku/000490542.zip
診療所,38,0115406,ローズペインクリニック,,089-965-0908,,,,,,shikoku/000490542.zip
診療所,38,0115422,立花クリニック,,089-987-6680,,,,,,shikoku/000490542.zip
診療所,38,0115430,城北耳鼻咽喉科,,089-924-6670,,,,,,shikoku/000490542.zip
診療所,38,0115471,医療法人　愛慶会　前野整形外科,,089-948-1118,,,,,,shikoku/000490542.zip
診療所,38,0115497,こうの耳鼻咽喉科,,089-972-7750,,,,,,shikoku/000490542.zip
診療所,38,0115505,こうの内科クリニック,,089-965-4524,,,,,,shikoku/000490542.zip
診療所,38,0115521,十亀皮膚科,,089-943-5067,,,,,,shikoku/000490542.zip
診療所,38,0115539,おおつか循環器・内科クリニック,,089-943-0025,,,,,,shikoku/000490542.zip
診療所,38,0115547,はしもと脳神経外科,,089-989-5959,,,,,,shikoku/000490542.zip
診療所,38,0115554,大手町クリニック,,089-931-1374,,,,,,shikoku/000490542.zip
診療所,38,0115562,医療法人　うめおか神経クリニック,,089-913-0133,,,,,,shikoku/000490542.zip
