med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
病院,12,0110700,医療法人社団福生会　斎藤労災病院,千葉市中央区道場南１‐１２‐７,043-227-7437,医療法人社団福生会　理事長　斎藤　順之,斎藤　順之,一般　療養　内　外　整外　ひ　リハ　呼内　皮　肛門外科　消化器内科　消化器外科　乳腺外科,,昭48. 12. 1,ika
診療所,12,0111773,新千葉医院,千葉市中央区新千葉３‐２‐１新千葉プラザマンション２Ｆ,043-243-2037,利伊　世貞,利伊　世貞,内　小,,昭56. 3. 1,ika
診療所,12,0112300,医療法人社団福寿会　鷲見医院,千葉市中央区今井２‐７‐９,043-261-0911,医療法人社団福寿会　理事長　鷲見　隆仁,志村　仁史,内　循　歯　小歯,,昭58. 9. 1,ika
診療所,12,0112854,浜田小児科医院,千葉市中央区松ケ丘町７３,043-261-4051,浜田　真里,浜田　真里,小,,昭61. 4. 15,ika
診療所,12,0112979,医療法人　椎名内科医院,千葉市中央区新町１８－１４,043-241-5116,医療法人　椎名内科医院　理事長　椎名　泰文,椎名　泰文,内　胃　循,,昭62. 1. 1,ika
診療所,12,0113175,医療法人社団一陽会　髙部内科医院,千葉市中央区都町１－４９－６,043-233-1321,医療法人社団一陽会　理事長　髙部　庸介,高部　庸介,内　小,,昭63. 9. 1,ika
診療所,12,0113209,林内科医院,千葉市中央区松波１‐１７‐５,043-251-8028,宮下　元子,宮下　元子,内,,昭63. 9. 25,ika
診療所,12,0113571,医療法人社団伸幸会　登戸クリニック,千葉市中央区登戸１‐２６‐１５　伸光第１ビル１Ｆ,043-247-6588,医療法人社団伸幸会　理事長　小吉　伸洋,小吉　伸洋,婦　皮,,平2. 1. 1,ika
診療所,12,0114025,医療法人社団有馬会　有馬外科胃腸科,千葉市中央区春日２－１５－１９,043-241-4922,医療法人社団有馬会　理事長　有馬　秀明,有馬　秀明,内視鏡内科　消化器内科　胃腸内科　外　内　整外　皮,,平3. 6. 1,ika
診療所,12,0114389,医療法人社団翔葉会　今井医院,千葉市中央区長洲１‐２０‐３,043-222-9326,医療法人社団翔葉会　理事長　今井　俊哉,今井　俊哉,皮　ひ,,平5. 1. 1,ika
診療所,12,0114413,医療法人社団峰明会　青木内科医院,千葉市中央区中央３‐４‐１,043-222-1437,医療法人社団峰明会　理事長　瀬田　敏勝,瀬田　敏勝,内　呼　消　循,,平5. 2. 1,ika
診療所,12,0114504,医療法人社団巖会　あさひ眼科医院,千葉市中央区旭町４‐１２,043-227-2180,医療法人社団巖会　理事長　勝呂　慶子,勝呂　慶子,眼,,平5. 3. 1,ika
診療所,12,0114520,医療法人社団清弘会　神田内科医院,千葉市中央区長洲１－１０－１,043-222-0656,医療法人社団清弘会　理事長　神田　章弘,神田　章弘,内　循　消,,平5. 4. 1,ika
診療所,12,0114553,医療法人社団青光会　今井町診療所,千葉市中央区白旗２‐４‐１０,043-261-4537,医療法人社団青光会　理事長　松隈　英樹,松隈　英樹,内　小,,平5. 4. 1,ika
診療所,12,0114603,医療法人社団仁威会　実川外科医院,千葉市中央区都町２‐２９‐６,043-231-4008,医療法人社団　仁威会　理事長　斎藤　博明,斎藤　博明,外　整外　胃　内　循　呼,,平5. 5. 1,ika
診療所,12,0114710,医療法人社団望葉会　日下医院,千葉市中央区東千葉１－１－１,043-287-6156,医療法人社団望葉会　理事長　日下　忠文,日下　忠文,精　神内,,平5. 10. 1,ika
診療所,12,0114751,医療法人社団柏木記念会　ファミール産院ちば,千葉市中央区白旗２－７－２,043-261-0851,医療法人社団柏木記念会　理事長　辰巳　賢多,八重樫　優子,一般　産婦,,平5. 11. 1,ika
診療所,12,0114793,新宿外科医院,千葉市中央区新宿２‐１６‐１３,043-242-5595,斉藤　文平,斉藤　文平,外　麻　放　整外　胃　皮　ひ,,平5. 12. 20,ika
診療所,12,0114801,医療法人社団博洋会　大濱医院,千葉市中央区松波１－４－１５,043-251-8621,医療法人社団博洋会　理事長　大濱　洋一,大濱　洋一,内　小,,平6. 2. 1,ika
診療所,12,0114942,わたなべ整形外科,千葉市中央区仁戸名町９４－４,043-208-0111,渡部　恒夫,渡部　恒夫,整外　リハ,,平6. 5. 1,ika
診療所,12,0115014,もり内科クリニック,千葉市中央区本千葉町７－８,043-222-0525,盛　克己,盛　克己,内　小,,平6. 7. 1,ika
診療所,12,0115105,千葉眼科,千葉市中央区弁天１－２－３Ｋ・Ｍビル３階,043-256-5700,千葉　次郎,千葉　次郎,眼,,平6. 11. 1,ika
診療所,12,0115972,榎本医院,千葉市中央区東千葉１－５－５,043-287-4001,榎本　靖子,榎本　靖子,内　胃　小,,平8. 10. 29,ika
診療所,12,0116020,医療法人社団細川会　えりやま内科皮膚科医院,千葉市中央区松波３－１９－８,043-254-4114,医療法人社団細川会　理事長　細川　武典,細川　武典,内　皮,,平9. 2. 1,ika
診療所,12,0116095,医療法人社団宗仙会　山口耳鼻咽喉科,千葉市中央区椿森２－１８－１１,043-284-4187,医療法人社団宗仙会　理事長　山口　宗一,山口　宗一,耳い,,平9. 3. 1,ika
診療所,12,0116129,ちば宇津木皮膚科,千葉市中央区本町３－１－１,043-221-5112,宇津木　浩一,宇津木　浩一,皮,,平9. 4. 1,ika
診療所,12,0116228,医療法人志方記念会　三木クリニック,千葉市中央区栄町２４－１２,043-222-1270,医療法人志方記念会三木クリニック　理事長　三木　英司,三木　英司,一般　内　胃　循　眼,,平9. 5. 1,ika
診療所,12,0116269,医療法人社団ヘルスアンドスポーツ会　鍋島整形外科,千葉市中央区松波４－２３－２,043-255-0061,医療法人社団ヘルスアンドスポーツ会　理事長　鍋島　和夫,鍋島　和夫,整外　リハ,,平9. 6. 1,ika
診療所,12,0116319,医療法人社団生実会　ホタカ整形外科,千葉市中央区生実町２５３２－７,043-261-5566,医療法人社団生実会　理事長　伊藤　雅彦,保髙　英二,一般　整外　リハ　外,,平9. 9. 1,ika
診療所,12,0116442,亘内科医院,千葉市中央区亀井町１２－１５,043-222-6578,亘　章,亘　章,内　循,,平10. 2. 17,ika
診療所,12,0116822,千葉クリニック,千葉市中央区本千葉町１０－２３千葉県食糧ビル１Ｆ８号室,043-224-7520,内山　和郎,内山　和郎,内　皮　性　婦,,平11. 3. 1,ika
診療所,12,0116939,青柳内科クリニック,千葉市中央区千葉寺町１１９５－５青葉パークプラザビル２０３,043-209-6200,青柳　裕,青柳　裕,内　呼　消　循,,平11. 5. 1,ika
診療所,12,0116996,武本眼科医院,千葉市中央区中央４－７－１６,043-222-3865,武本　吉光,武本　吉光,眼,,平11. 5. 20,ika
診療所,12,0117317,医療法人社団澤泉会　矢澤内科医院,千葉市中央区末広２－４－１５,043-209-3501,医療法人社団澤泉会　理事長　矢澤　孝文,矢澤　孝文,内,,平12. 1. 1,ika
診療所,12,0117507,ジツカワ眼科,千葉市中央区都町２－２９－７,043-235-2252,實川　雅一,實川　雅一,眼,,平12. 6. 1,ika
診療所,12,0117515,医療法人社団　和田医院,千葉市中央区院内２－１５－７,043-227-0361,医療法人社団　和田医院　理事長　和田　浩明,和田　浩明,こう　外　皮　ひ　胃,,平12. 6. 1,ika
診療所,12,0117614,しまだ医院,千葉市中央区新町１－２０江澤ビル７Ｆ,043-302-9150,嶋田　園恵,嶋田　園恵,内　皮　眼,,平12. 10. 1,ika
診療所,12,0117887,医療法人社団　喜美会　自由が丘クリニックソフィア,千葉市中央区春日２－２１－８喜一ビル２・３階,043-244-1177,医療法人社団　喜美会　理事長　古山　登隆,兵頭　徹也,形外　美外　皮,,平13. 8. 1,ika
診療所,12,0118000,医療法人社団　至心会　田那村内科小児科医院,千葉市中央区新宿２－５－２１,043-241-3912,医療法人社団　至心会　理事長　田那村　彰,田那村　彰,内　小,,平13. 11. 1,ika
診療所,12,0118018,医療法人社団　煌和会　國分クリニック,千葉市中央区宮崎町２３５－８,043-266-2550,医療法人社団煌和会　理事長　國分　和司,國分　和司,外　消　整外　小外　こう　リハ　麻　小　内,,平13. 11. 1,ika
診療所,12,0118083,島野眼科医院,千葉市中央区今井２－９－１,043-261-1757,島野　光,島野　光,眼,,平14. 1. 1,ika
診療所,12,0118109,るみえ内科小児科,千葉市中央区長洲１－１－１０ＫＣＳビル１Ｆ,043-202-5511,赤井　留美江,赤井　留美江,内　呼　胃　循　小　リハ　放　アレ,,平14. 1. 15,ika
診療所,12,0118265,医療法人社団　惇友会　荒井眼科,千葉市中央区新町１０００センシティタワー４階,043-245-3432,医療法人社団　惇友会　理事長　荒井　理,荒井　理,眼,,平14. 5. 1,ika
診療所,12,0118364,ヒロ耳鼻科クリニック,千葉市中央区富士見２－２３－８山野井ビル３Ｆ,043-225-3387,廣瀬　淳一,廣瀬　淳一,耳い,,平14. 10. 1,ika
診療所,12,0118398,和康会産婦人科健康診断クリニック,千葉市中央区末広２－９－１０,043-263-2231,岩瀬　久美子,岩瀬　久美子,一般　内　産婦,,平14. 10. 1,ika
診療所,12,0118414,千葉寺駅前眼科,千葉市中央区千葉寺町１１９５－５青葉パークプラザビル２０１,043-265-7265,渡邉　悌,渡邉　悌,眼,,平14. 11. 1,ika
診療所,12,0118497,医療法人社団桐和会　桐原クリニック,千葉市中央区大森町５０２,043-261-5961,医療法人社団　桐和会　理事長　桐原　和貴,桐原　和貴,内　胃　外,,平15. 2. 1,ika
診療所,12,0118620,公益財団法人ちば県民保健予防財団　千葉県庁医務室,千葉市中央区市場町１－１中庁舎西側２階,043-223-4620,公益財団法人ちば県民保健予防財団　理事長　藤澤　武彦,角南　子,内　精,,平15. 4. 1,ika
診療所,12,0118679,小松﨑耳鼻咽喉科,千葉市中央区新宿２－３－１８パルフェボーテ２Ｆ,043-242-4133,小松﨑　晃,小松崎　篤,神内　耳い　気食,,平15. 5. 1,ika
病院,12,0118687,千葉市立青葉病院,千葉市中央区青葉町１２７３－２,043-227-1131,千葉市　千葉市長　神谷　俊一,六角　智之,一般　精神　一般（感染）　内　精　神内　小　外　整外　皮　ひ　産婦　眼　耳い　リハ　放　麻　歯　呼内　病理　脳外　リウ　消化器内科　循環器内科　血液内科　感染症内科　救急科　糖尿病・代謝内科　内分泌内科　消化器外科,313,平15. 5. 1,ika
診療所,12,0118877,社会医療法人社団同仁会　そが西口クリニック,千葉市中央区今井２－４－７,043-305-2207,社会医療法人社団　同仁会　理事長　大日方　研,古田　多真美,精　心内,,平15. 11. 1,ika
診療所,12,0118927,医療法人社団　松石会　松石内科医院,千葉市中央区今井３－１６－１６,043-261-2059,医療法人社団　松石会　理事長　松石　泰三,松石　泰三,内　小,,平16. 1. 1,ika
診療所,12,0119149,岡田医院,千葉市中央区松ケ丘町４４４,043-261-7330,岡田　功,岡田　功,内　小,,平16. 4. 1,ika
診療所,12,0119206,医療法人社団　武光会　つばきこどもクリニック,千葉市中央区都町２－１６－６千葉都町宇佐美ビル２階,043-214-1138,医療法人社団　武光会　理事長　笹本　明義,椿　俊和,小,,平16. 4. 15,ika
診療所,12,0119404,医療法人社団春鈴会　寺田クリニック,千葉市中央区富士見２－３－１塚本大千葉ビル６階,043-225-7300,医療法人社団　春鈴会　理事長　寺田　春彦,寺田　春彦,内　胃　外　こう　麻,,平16. 10. 1,ika
診療所,12,0119438,医療法人社団晃知会　小浜内科外科クリニック,千葉市中央区弁天２－２１－１０,043-287-2003,医療法人社団　晃知会　理事長　小濵　知美,杉浦　知可子,内　胃　外　皮　こう　リハ,,平16. 11. 1,ika
診療所,12,0119461,医療法人社団豊流会　ツチダクリニック,千葉市中央区弁天１－１７－１０,043-309-1114,医療法人社団　豊流会　理事長　大國　壽,土田　豊実,リウ　リハ　膠原病内科　アレ,,平17. 1. 1,ika
診療所,12,0119487,山口内科外科クリニック,千葉市中央区弁天１－２－３　ＫＭビル２Ｆ,043-207-7781,山口　明,山口　明,内　呼　循　呼外　外　リハ,,平17. 1. 15,ika
診療所,12,0119560,西川泌尿器科クリニック,千葉市中央区今井２－１８－１２,043-208-1800,西川　泰世,西川　泰世,ひ,,平17. 4. 1,ika
診療所,12,0119875,医療法人社団青稜会　そが皮膚科,千葉市中央区南町２－１６－３海気館蘇我駅前ビル１階,043-266-1234,医療法人社団　青稜会　理事長　遠藤　秀治,遠藤　秀治,皮,,平17. 10. 1,ika
診療所,12,0119933,一般財団法人柏戸記念財団　ポートスクエア柏戸クリニック,千葉市中央区問屋町１－３５,043-245-6052,一般財団法人　柏戸記念財団　代表理事　柏戸　孝一,湯口　恭利,内　呼　消　循　婦,,平17. 10. 1,ika
診療所,12,0120345,医療法人社団恵昭会　千葉駅前糖尿病内科クリニック,千葉市中央区弁天２－１－４,043-255-0255,医療法人社団恵昭会　理事長　井出　圭一,井出　圭一,内,,平18. 10. 1,ika
診療所,12,0120386,西千葉クリニック,千葉市中央区春日２－７－５　サンライズ春日１０２,043-204-3223,寒河江　理生,寒河江　理生,内,,平19. 1. 1,ika
診療所,12,0120667,医療法人社団鎮誠会　千葉きぼーるクリニック,千葉市中央区中央４－５－１,043-201-6600,医療法人社団鎮誠会　理事長　李　鎭馥,豊口　透,整外　形外　リハ　婦,,平19. 9. 1,ika
診療所,12,0120915,医療法人社団　のわび会　そがこどもクリニック,千葉市中央区今井２－１１－１７,043-209-1656,医療法人社団　のわび会　理事長　田邉　雄三,田邉　雄三,小,,平20. 10. 1,ika
診療所,12,0120998,医療法人社団英正会　けやき眼科クリニック,千葉市中央区川崎町５２－７アリオ蘇我２階,043-209-5511,医療法人社団英正会　理事長　髙橋　英敏,明尾　慶一郎,眼,,平21. 2. 1,ika
診療所,12,0121004,千葉中央こころのクリニック,千葉市中央区本千葉町１－１メディカルスクエア３階,043-239-7661,坂本　忠,坂本　忠,精　心内　他,,平21. 4. 1,ika
診療所,12,0121277,医療法人社団　貴祥会　耳鼻咽喉科なかのクリニック,千葉市中央区末広２－１２－１４,043-261-8434,医療法人社団　貴祥会　理事長　仲野　公一,仲野　公一,耳い,,平21. 10. 1,ika
診療所,12,0121459,医療法人社団　ゆう　ゆうクリニック,千葉市中央区春日１－２１－４セントラルコート春日１階,043-247-7581,医療法人社団　ゆう　理事長　増田　祐有子,増田　祐有子,内　麻　精,,平22. 3. 1,ika
診療所,12,0121608,医療法人社団　西千葉皮膚科クリニック,千葉市中央区春日２－１９－１１櫻井ビル２階,043-203-6480,医療法人社団　西千葉皮膚科クリニック　理事長　江口　奈緒美,江口　奈緒美,皮,,平22. 7. 1,ika
診療所,12,0121616,本千葉小児科,千葉市中央区港町１７－２,043-441-7852,安田　敏行,安田　敏行,小　他,,平22. 8. 1,ika
病院,12,0121632,医療法人社団あい　増田病院,千葉市中央区春日１－１６－５,043-247-3821,医療法人社団あい　理事長　増田　祐有子,増田　祐有子,一般　一般　内　外　皮　整外　ひ　アレ　放　麻　肛門外科　胃腸内科,48,平22. 9. 1,ika
診療所,12,0121772,社会福祉法人淑徳福祉会　淑徳おゆみ診療所,千葉市中央区生実町２４０７－１,043-265-5526,社会福祉法人　淑徳福祉会　理事長　長谷川　匡俊,丸岡　正幸,ひ　内,,平23. 4. 1,ika
診療所,12,0121889,上田医院,千葉市中央区登戸１－１３－１８,043-306-2358,上田　志朗,上田　志朗,内　他,,平23. 6. 1,ika
診療所,12,0121996,ちば美容・形成外科クリニック,千葉市中央区新町３－３辰巳ビル３．４Ｆ,043-247-5232,野田　宏子,野田　宏子,形外　美外,,平23. 9. 1,ika
診療所,12,0122028,医療法人社団　千葉中央クリニック,千葉市中央区本千葉町１－１日土地千葉中央ビル３階,043-445-8261,医療法人社団　千葉中央クリニック　理事長　坂井　雄三,坂井　雄三,内　消化器内科,,平23. 10. 1,ika
診療所,12,0122176,医療法人社団　とのおか眼科,千葉市中央区宮崎２－７－１グリーンリーフ宮崎１Ｆ,043-208-5200,医療法人社団　とのおか眼科　理事長　外岡　わか,外岡　わか,眼,,平24. 3. 1,ika
診療所,12,0122317,菫ホームクリニック,千葉市中央区新宿２－１６－２０カサガワ５ビル４０１,043-204-5755,小田　行一郎,小田　行一郎,内　漢方内科,,平24. 8. 1,ika
診療所,12,0122424,千葉駅前心療内科,千葉市中央区新町１－１７ＪＰＲ千葉ビル４Ｆ,043-301-7007,五十嵐　雅文,五十嵐　雅文,精　心内　漢方精神科　思春期精神科,,平25. 1. 1,ika
診療所,12,0122440,医療法人同和会　脳神経内科千葉,千葉市中央区弁天１－２－１２弁天町沼澤ビル３階,043-207-6011,医療法人同和会　理事長　服部　孝道,篠遠　仁,脳内　精　小,,平25. 1. 1,ika
診療所,12,0122473,医療法人社団爽風会　心の風クリニック千葉,千葉市中央区富士見２－５－１５号塚本千葉第三ビル９Ｆ,043-202-3101,医療法人社団爽風会　理事長　佐々木　一,佐々木　一,精　心内,,平25. 4. 1,ika
診療所,12,0122549,医療法人社団　彤柱会　みやこ整形外科クリニック,千葉市中央区都町６丁目３番１４号,043-214-3855,医療法人社団　彤柱会　理事長　中島　秀之,中島　秀之,整外　リハ　リウ,,平25. 5. 1,ika
診療所,12,0122564,千葉シーサイドクリニック,千葉市中央区中央港１－１５－８　１階,043-216-2315,医療法人社団　慶成会　理事長　山口　博,石戸　秀明,内　精,,平25. 7. 1,ika
診療所,12,0122572,医療法人社団　千葉寺駅前整形外科,千葉市中央区千葉寺町１１９４－３千葉寺ビル１階１０２号室,043-208-4154,医療法人社団　千葉寺駅前整形外科　理事長　鈴木　秀明,鈴木　秀明,整外　リハ,,平25. 6. 1,ika
診療所,12,0122598,医療法人社団飛鵬会　わかばクリニック,千葉市中央区都町３－３２－７,043-234-0071,医療法人社団　飛鵬会　理事長　朱　琮杰,朱　琮杰,内　外　リハ　他,,平25. 6. 1,ika
診療所,12,0122614,医療法人社団双寿　ちぐさ会クリニック,千葉市中央区弁天１－２１－３石橋弁天ビル１階,043-207-5852,医療法人社団双寿　理事長　福田　員茂,福田　員茂,内,,平25. 10. 1,ika
診療所,12,0122689,春日２丁目クリニック,千葉市中央区春日２－１３－３,043-241-0171,医療法人社団春日会　理事長　横山　雅大,横山　雅大,内　循環器内科,,平25. 12. 1,ika
診療所,12,0122739,医療法人健志会　白旗整形外科内科,千葉市中央区宮崎町５２４－９,043-265-2121,医療法人健志会　理事長　堀江　基,三　明,整外　内　リハ,,平25. 12. 11,ika
診療所,12,0122754,医療法人社団　中村内科クリニック,千葉市中央区千葉寺町３０９－２,043-261-1572,医療法人社団　中村内科クリニック　理事長　中村　信,中村　信,内　小,,平26. 1. 1,ika
診療所,12,0122846,みなとこどもクリニック,千葉市中央区中央港１－２２－７１Ｆ－１０１,043-441-7110,安齋　聡,安齋　聡,小,,平26. 4. 1,ika
診療所,12,0122853,千葉訪問皮膚科,千葉市中央区春日２－２１－１１コンド千葉ウエスト５０２,080-5073-1112,清水　真樹,清水　真樹,皮　外科,,平26. 4. 1,ika
診療所,12,0122887,医療法人社団報徳会　報徳千葉診療所,千葉市中央区本町１－１－１３,043-225-6232,医療法人社団報徳会　理事長　禰寝　重史,禰寝　重史,内　外　糖尿病内科　消化器内科,,平26. 4. 1,ika
病院,12,0122895,一般社団法人　巨樹の会　千葉みなとリハビリテーション病院,千葉市中央区中央港１－１７－１８,043-245-1555,一般社団法人　巨樹の会　代表理事　鶴﨑　直邦,柴橋　博之,療養　リハ　歯,180,平26. 4. 1,ika
診療所,12,0122929,医療法人社団琴誠会　いそのメディカルクリニック,千葉市中央区新町１７－３　ハマダパークビル２階,043-310-3030,医療法人社団　琴誠会　いそのメディカルクリニック　理事長　磯野　貴史,磯野　貴史,内　消化器内科　糖尿病内科,,平26. 4. 1,ika
診療所,12,0122978,医療法人社団　米満内科医院,千葉市中央区星久喜町６０６－２５,043-265-5065,医療法人社団　米満内科医院　理事長　米満　裕,米満　裕,内,,平26. 6. 1,ika
診療所,12,0122986,医療法人財団　明理会　ＩＭＳ　ＭｅーＬｉｆｅ　クリニック千葉,千葉市中央区新町１０００センシティタワー８Ｆ,043-204-5511,医療法人財団　明理会　理事長　中村　哲也,丸山　弘子,消化器内科　循環器内科　婦　内,,平26. 6. 1,ika
診療所,12,0123059,そがメンタルクリニック,千葉市中央区南町２－１５－１５ＫＳ・ＨＯＹＯビル２階,043-310-7582,織田　泰寛,織田　泰寛,心内　精,,平26. 10. 1,ika
診療所,12,0123067,医療法人社団　桜治会　赤坂皮フ科クリニック,千葉市中央区富士見２－３－１塚本大千葉ビル８階,043-225-4192,医療法人社団　桜治会　理事長　赤坂　修治,赤坂　修治,皮　ひ,,平26. 10. 1,ika
診療所,12,0123075,医療法人社団壮和会　ゆりの木クリニック,千葉市中央区東千葉１－１３－９,043-290-1700,医療法人社団壮和会　理事長　武藤　剛,武藤　剛,内　小　外　リハ　消化器内科,,平26. 11. 1,ika
病院,12,0123091,医療法人社団誠馨会　千葉メディカルセンター,千葉市中央区南町１－７－１,043-261-5111,医療法人社団　誠馨会　理事長　景山　雄介,福田　和正,一般　内　神内　外　整外　脳外　心外　産婦　小　眼　皮　ひ　形成・美容外科　歯　歯外　リハ　麻　病理　精　放　消化器内科　循環器内科　消化器外科　救急科,346,平26. 12. 1,ika
診療所,12,0123166,旭町診療所,千葉市中央区旭町１８－５,043-312-7811,田邊　惠美子,田邊　惠美子,皮　アレ,,平27. 5. 1,ika
診療所,12,0123232,そがリウマチ・整形外科,千葉市中央区南町２－１５－１５ＫＳ・ＨＯＹＯビル２階,043-312-3020,梨井　泰鉉,梨井　泰鉉,整外　リウ　リハ,,平27. 8. 1,ika
診療所,12,0123257,千葉静脈瘤・循環器クリニック,千葉市中央区新千葉１－４－２ウェストリオ２　７階,043-239-5831,河瀬　勇,河瀬　勇,心外　循環器内科　内　外,,平27. 9. 1,ika
診療所,12,0123265,医療法人社団　緑萌会　高橋ウイメンズクリニック,千葉市中央区新町１８－１４千葉新町ビル６階,043-243-8024,医療法人社団　緑萌会　理事長　髙橋　敬一,髙橋　敬一,婦　ひ,,平27. 8. 1,ika
診療所,12,0123273,ゆかわクリニック,千葉市中央区登戸３－６－１５,043-246-3388,湯川　明和,湯川　明和,内　循環器内科,,平27. 9. 1,ika
診療所,12,0123331,医療法人社団　千葉中央ひかりクリニック,千葉市中央区富士見２－１９－７千葉富士見ＬＫビル６Ｆ,043-306-2111,医療法人社団　千葉中央ひかりクリニック　理事長　神林　絵美子,神林　絵美子,内　消化器内科　皮　精　眼,,平27. 10. 1,ika
診療所,12,0123364,医療法人社団マザー・キー　なのはなクリニック,千葉市中央区亥鼻２－２－３,043-222-1135,医療法人社団マザー・キー　理事長　杉本　雅樹,松本　玲子,一般　一般　産　婦　漢方内科,8,平27. 11. 1,ika
診療所,12,0123398,医療法人社団童心会　若杉こどもクリニック,千葉市中央区千葉寺町１１９４－３－２０１,043-266-0253,医療法人社団童心会　理事長　久保寺　宏明,久保寺　宏明,小,,平27. 12. 1,ika
診療所,12,0123505,医療法人社団日敏会　浜野長嶋内科,千葉市中央区浜野町９０６,043-266-2788,医療法人社団日敏会　理事長　長嶋　理晴,長嶋　理晴,内　小　アレ　糖尿病代謝内科　呼吸器内科,,平28. 3. 1,ika
診療所,12,0123513,東千葉眼科,千葉市中央区東千葉１－５－８,043-252-3081,豊田　玲子,豊田　玲子,眼,,平28. 4. 1,ika
診療所,12,0123554,医療法人社団　大樹　大賀医院,千葉市中央区祐光１－１２－５,043-225-5060,医療法人社団　大樹　理事長　大賀　誠,大賀　誠,内　小　歯,,平28. 5. 1,ika
診療所,12,0123646,ちばの根岸眼科,千葉市中央区新町３－７高山ビル１階,043-307-5531,根岸　久也,根岸　久也,眼,,平28. 10. 1,ika
診療所,12,0123729,にへいファミリークリニック千葉,千葉市中央区都町５－８－２７,043-214-2888,医療法人社団楽生会　理事長　仁瓶　博史,仁瓶　博史,脳外　産婦　整外,,平28. 12. 1,ika
病院,12,0123794,医療法人浄光会　千葉みなと病院,千葉市中央区中央港１－２９－１,043-241-5381,医療法人浄光会　理事長　西村　佐和子,福島　達臣,一般　一般　療養　療養　内　外　整外,96,平29. 4. 1,ika
診療所,12,0123885,医療法人社団水野胃腸科・内科,千葉市中央区今井２－２－１０,043-261-0613,医療法人社団水野胃腸科・内科　理事長　水野　謙治,水野　謙治,内　皮　胃腸内科　消化器内科　美容皮膚科,,平29. 9. 1,ika
診療所,12,0123893,アイクリニック千葉,千葉市中央区新千葉１－１－１ペリエ千葉６階,043-445-7677,医療法人社団健鳳会　理事長　村田　茂之,髙見　朝子,眼,,平29. 9. 7,ika
診療所,12,0123968,医療法人社団純英会　赤井町クリニック,千葉市中央区赤井町９１８－１,043-266-5677,医療法人社団純英会　理事長　石田　英則,石田　英則,糖尿病内科　内分泌内科　内,,平29. 9. 1,ika
診療所,12,0123976,千葉レディースクリニック,千葉市中央区富士見１－１４－１１常盤ビル４階,043-221-3000,医療法人社団建生会　理事長　加来　建志,加来　建志,産婦,,平29. 11. 1,ika
