med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,21,0104920,江崎耳鼻咽喉科,岐阜市七軒町２２,,江崎　俊夫,江崎　俊夫,耳い　小,,昭54. 6. 1,ika
診療所,21,0105026,宮崎千恵婦人クリニック,岐阜市長良１９７２－５,,宮崎　千恵,宮崎　千恵,産　婦　麻　内,,昭55. 2. 1,ika
病院,21,0105174,医療法人社団誠広会　平野総合病院,岐阜市黒野１７６－５,,医療法人社団誠広会　理事長　平野　聡子,高田　信幸,一般　療養　内　呼吸器内科　循環器内科　消化器内科　消化器外科　外　整外　リウ　小　皮　ひ　産婦　眼　耳い　リハ　放　麻　糖尿病内科　腎臓内科　脳外,139,昭55. 10. 1,ika
病院,21,0105190,医療法人社団永寿会　大橋整形外科病院,岐阜市栄新町２－５０,058-232-1151,医療法人社団永寿会　理事長　大橋　勉,大橋　勉,療養　療養　療養　療養　整外　リハ　リウ　麻,110,昭56. 4. 1,ika
診療所,21,0105273,みやこ園,岐阜市都通２－２３,,岐阜市　岐阜市長　柴橋　正直,小原　奈津子,耳い,,昭56. 10. 1,ika
病院,21,0105281,医療法人社団慈朋会　澤田病院,岐阜市野一色７－２－５,058-247-3355,医療法人社団慈朋会　理事長　澤田　重之,澤田　重之,一般　療養　内　外　呼吸器内科　循環器内科　消化器内科　消化器外科　肛門外科　小　皮　ひ　放　リハ　整外,140,昭56. 9. 19,ika
診療所,21,0105331,鷺山大橋内科医院,岐阜市鷺山１２５７,,大橋　紘,大橋　紘,内　小,,昭56. 11. 16,ika
診療所,21,0105463,波多野泌尿器科皮ふ科医院,岐阜市八代１－２－１２,,波多野　絋一,波多野　絋一,ひ　皮,,昭58. 5. 16,ika
診療所,21,0105489,後藤医院,岐阜市芥見５－８６,,後藤　昌司,後藤　昌司,内　胃　循,,昭58. 11. 1,ika
病院,21,0105612,朝日大学病院,岐阜市橋本町３－２３,,学校法人朝日大学　理事長　宮田　淳,日下　義章,一般　内　消化器内科　循環器内科　外　脳外　整外　眼　呼内　リウ　ひ　リハ　乳腺外科　腎臓内科　糖尿病・内分泌内科　麻　病理　消化器外科　婦　放射線診断科　放射線治療科　形外　心臓血管外科　耳い　頭頸部外科　脳内　皮　感染症内科　臨床,381,昭59. 9. 15,ika
診療所,21,0105869,広瀬内科医院,岐阜市加納上本町３－３０,,広瀬　洋,広瀬　洋,内　消,,昭60. 11. 15,ika
診療所,21,0106008,窪田眼科医院,岐阜市加納鉄砲町１－１,,窪田　智,窪田　智,眼,,昭61. 6. 16,ika
診療所,21,0106164,日野医院,岐阜市西島町１－１６,,日野　輝夫,日野　輝夫,内　胃　外　整外　皮,,昭62. 9. 1,ika
病院,21,0106230,河村病院,岐阜市芥見大般若１－８４,,医療法人社団カワムラヤスオメディカルソサエティ　理事長　河村　信利,中島　弘幸,一般　療養　内　呼内　循環器内科　消化器内科　腎臓内科（人工透析）　脳内　小　精　心内　外　ひ　脳外　整外　眼　耳い　リハ　麻　皮　消化器外科,315,昭63. 2. 1,ika
病院,21,0106271,山内ホスピタル,岐阜市市橋３－７－２２,,社団医療法人かなめ会　理事長　山内　貴裕,山内　貴裕,一般　療養　内　糖尿病内科　呼内　循環器内科　消化器内科　人工透析内科　アレルギー疾患内科　外　脳外　肛門外科　整外　ひ　リウ　リハ　放　麻,,昭63. 5. 1,ika
病院,21,0106289,笠松病院,岐阜市中鶉３－１１,,医療法人清友会　理事長　山本　昌督,山本　昌督,一般　療養　内　糖尿病内科　呼内　消化器内科　アレルギー疾患内科　循環器内科　小　外　整外　脳外　肛門外科　リハ　神内,,昭63. 5. 20,ika
診療所,21,0106388,棚橋内科,岐阜市長森本町１－８－６,,医療法人社団芳潤会　理事長　棚橋　哲也,棚橋　哲也,内　内分泌内科　代謝内科　循環器内科　消化器内科　小,,昭64. 1. 1,ika
診療所,21,0106404,森皮膚科,岐阜市金町５－１１,,医療法人社団弘徳会　理事長　森　健一,森　健一,皮,,昭64. 1. 1,ika
診療所,21,0106446,加野医院,岐阜市上新町１４,,加藤　正孝,加藤　正孝,内　放,,平元. 3. 28,ika
診療所,21,0106479,まついファミリアクリニック,岐阜市福光東３－９－７,,医療法人社団順心会　理事長　松井　聡,松井　聡,小　小外　内　外,,平元. 4. 1,ika
診療所,21,0106495,医療法人社団壬秀会　みんなの整形外科クリニック,岐阜市三田洞９０４－１,,医療法人社団壬秀会　理事長　渡　友純,渡　友純,整外　リハ　リウ,,平元. 4. 1,ika
診療所,21,0106552,長良皮膚科,岐阜市長良福光２５５４－２,,医療法人社団博優会　理事長　清水　舞,古田　博子,皮,,平元. 6. 1,ika
診療所,21,0106586,はしもと内科,岐阜市岩地１－２－８,,医療法人社団明徳会　理事長　川瀬　幸典,川瀬　幸典,内　呼内　循環器内科　消化器内科　糖尿病内科　神内　アレ,,平元. 7. 1,ika
診療所,21,0106594,はやの耳鼻いんこう科,岐阜市月丘町４－１１－１,,医療法人誠洋会　理事長　早野　洋司,早野　洋司,耳い　気食　アレ,,平元. 7. 1,ika
診療所,21,0106602,小島内科クリニック,岐阜市祈年町１０－３８,,医療法人凌峯会　理事長　小島　啓志,小島　啓志,内　消化器内科　内視鏡内科,,平元. 7. 1,ika
診療所,21,0106677,あんどう内科クリニック,岐阜市東駒爪町５,,医療法人社団藤和会　理事長　安藤　大樹,安藤　大樹,内　心内　糖尿病内科　脂質代謝内科　感染症内科,,平元. 10. 1,ika
診療所,21,0106693,しま医院,岐阜市池ノ上町４－７４,,医療法人渡邉会　理事長　渡邉　一司,渡邉　一司,一般　内　小　婦　腎臓内科,,平元. 10. 1,ika
診療所,21,0106727,杉浦内科,岐阜市加納東丸町２－１８,,医療法人杉浦内科　理事長　杉浦　淳策,杉浦　淳策,内　消化器内科　糖尿病代謝内科　呼内　循環器内科,,平元. 11. 1,ika
診療所,21,0106784,髙橋産婦人科,岐阜市梅ケ枝町３－４１－３,,医療法人愛誠会　理事長　髙橋　龍之介,髙橋　誠一郎,一般　産婦　内　小,,平2. 3. 1,ika
診療所,21,0106818,三里診療所,岐阜市六条北１－３６,,医療法人幸誠会　理事長　鈴木　荘太郎,鈴木　荘太郎,内　外　皮　ひ　小,,平2. 5. 1,ika
診療所,21,0106842,三浦医院,岐阜市鏡島精華３－１７－５,,医療法人社団久誠会　理事長　三浦　宜久,三浦　宜久,内　消　呼　循,,平2. 6. 1,ika
診療所,21,0106925,野々村医院,岐阜市黒野３０６－１,,医療法人社団芳悠会　理事長　野々村　幸子,野々村　幸子,内,,平2. 7. 1,ika
病院,21,0107063,操外科病院,岐阜市四屋町４３,,医療法人社団厚仁会　理事長　操　厚,操　厚,一般　外　胃腸外科　整外　脳外　皮　放　肛門外科　リハ　人工透析・泌尿器科,,平3. 5. 1,ika
診療所,21,0107071,安江内科クリニック,岐阜市雪見町２－１７,,医療法人社団安江内科クリニック　理事長　安江　隆夫,安江　晃子,内　神内　呼内　消化器内科　循環器内科　腎臓内科　放　内分泌内科,,平3. 5. 1,ika
診療所,21,0107105,本荘内科・呼吸器科,岐阜市早苗町１－２４ベルハウス１ＦＣ,,服部　素子,服部　素子,内　呼　小　皮,,平3. 10. 1,ika
診療所,21,0107113,坂井クリニック,岐阜市万代町２－３,,坂井　直司,坂井　直司,内　胃　外　リハ,,平3. 10. 1,ika
診療所,21,0107204,すみクリニック,岐阜市光樹町４８,,角　智一朗,角　智一朗,内　胃　循　小,,平4. 2. 1,ika
診療所,21,0107220,桑山眼科,岐阜市北一色８－８－１４,,桑山　正美,桑山　正美,一般　眼,,平4. 4. 1,ika
診療所,21,0107279,宮崎レディスクリニック,岐阜市加納本町３－５,,宮崎　幸雄,宮崎　幸雄,一般　産婦　内,,平4. 5. 1,ika
診療所,21,0107329,河田医院,岐阜市城田寺３１１,,河田　智男,河田　智男,内　小　皮　放,,平4. 9. 1,ika
診療所,21,0107337,石田内科,岐阜市福富出口１４３,,医療法人社団滋正会　理事長　石田　正憲,石田　正憲,内　消　循　小　リハ,,平4. 10. 1,ika
診療所,21,0107345,佐久間眼科医院,岐阜市北一色７－１２－１６,,医療法人三愛会　理事長　佐久間　仁,佐久間　仁,一般　眼,,平4. 11. 1,ika
診療所,21,0107386,医療法人社団光和会　山内眼科,岐阜市長住町８－７,,医療法人社団光和会　理事長　山内　和義,山内　和義,眼,,平5. 2. 1,ika
診療所,21,0107394,操健康クリニック,岐阜市藪田南１－４－２０,,医療法人坦水会　理事長　操　潤,操　裕,一般　内　呼内　消化器内科　循環器内科　リハ　放　皮　小　アレ　婦,,平5. 2. 1,ika
診療所,21,0107436,岐北クリニック,岐阜市洞稲木９９４－１２,,医療法人社団明誠会　理事長　大岩　卓明,大岩　卓明,内　胃　小　外　整外　皮　こう,,平5. 5. 1,ika
診療所,21,0107444,又丸診療所,岐阜市又丸６７－７,,医療法人社団共和会　理事長　杉山　昌裕,杉山　昌裕,内　精,,平5. 5. 1,ika
診療所,21,0107469,加藤内科クリニック,岐阜市金屋町１－１８,,医療法人誠和会　理事長　小林　浩之,小林　浩之,内　循環器内科,,平5. 4. 1,ika
診療所,21,0107485,高牟礼耳鼻咽喉科,岐阜市西野町５－５３,,高牟礼　寛,高牟礼　寛,耳い　気食,,平5. 6. 2,ika
診療所,21,0107626,石山泌尿器科・皮膚科,岐阜市矢島町２－５３,,石山　俊次,石山　俊次,皮　ひ,,平6. 2. 16,ika
診療所,21,0107659,医療法人社団　古田産科婦人科クリニック,岐阜市金町７－３,,医療法人社団古田産科婦人科クリニック　理事長　古田　周行,古田　周行,一般　産　婦,,平6. 5. 1,ika
診療所,21,0107717,伏見医院,岐阜市加納伏見町２０－３,,翁　宗仁,翁　宗仁,内　婦,,平6. 7. 1,ika
診療所,21,0107733,竹内医院,岐阜市茜部野瀬３－１３６,058-272-1083,医療法人社団茜会　理事長　安藤　智重,安藤　智重,内　外　整外　こう　小　胃,,平6. 7. 1,ika
診療所,21,0107758,芥見診療所,岐阜市芥見長山３－１０４,,医療法人社団稲葉会　理事長　森　厚,森　厚,一般　内　呼　循　消　皮　放　リハ　外　アレ,,平6. 8. 1,ika
診療所,21,0107774,高井クリニック,岐阜市曙町２－１７－１,,高井　國之,高井　國之,内　消　循　小　皮　リハ,,平6. 10. 1,ika
病院,21,0107790,岐阜市民病院,岐阜市鹿島町７－１,,岐阜市　岐阜市長　柴橋　正直,山田　誠,一般　精神　内　糖尿病・内分泌内科　精　脳内　呼吸器・腫瘍内科　消化器内科　血液内科　腎臓内科　循環器内科　小　外　乳腺外科　整外　脳外　呼外　心臓血管外科　皮　ひ　産婦　眼　耳い　頭頸部外科　リハ　放　麻　病理　臨床,505,平6. 12. 1,ika
診療所,21,0107808,くらまえ診療所,岐阜市蔵前７－１１－３,,医療法人くらまえ診療所　理事長　坂野　喜史,坂野　喜史,内　消化器内科　漢方内科,,平6. 11. 1,ika
診療所,21,0107832,医療法人社団朋弘会　森清クリニック,岐阜市七軒町１５－５,,医療法人社団朋弘会　理事長　森清　幹也,森清　幹也,内　精　神,,平6. 11. 1,ika
診療所,21,0107840,くまざき内科,岐阜市日置江１－７２,,熊崎　廣,熊崎　廣,一般　内　小　呼内,,平6. 11. 1,ika
診療所,21,0107873,やまが整形外科,岐阜市真砂町９－１５,,医療法人社団やまが整形外科　理事長　山賀　寛,山賀　寛,整外　リハ　リウ,,平6. 12. 1,ika
診療所,21,0107881,岐阜外科,岐阜市東中島１－１７－８,,医療法人社団嵐翠会　理事長　澤田　逸志,澤田　逸志,内　呼　消　外　整外　ひ　リハ,,平6. 12. 1,ika
診療所,21,0108004,岐阜泌尿器科,岐阜市葭町２－８,,伊藤　雅康,伊藤　雅康,ひ　皮　外　こう,,平7. 3. 22,ika
診療所,21,0108152,いちだクリニック,岐阜市清本町１０－１８,,医療法人社団いちだクリニック　理事長　市田　正成,市田　正成,美外　形外　整外　皮,,平7. 9. 17,ika
診療所,21,0108160,野川眼科医院,岐阜市神室町４－３１,,野川　秀利,野川　秀利,一般　眼,,平7. 11. 1,ika
診療所,21,0108210,梅田クリニック,岐阜市旦島１－６－１４,,医療法人梅田クリニック　理事長　梅田　正五,梅田　正五,一般　内　呼　消　循　外　心外　リハ　整外,,平7. 12. 1,ika
診療所,21,0108228,加納内科クリニック,岐阜市加納寿町２－７,058-275-3003,医療法人社団加納内科クリニック　理事長　各務　義朗,各務　義朗,内　消　循　麻,,平8. 1. 1,ika
診療所,21,0108236,天野眼科医院,岐阜市川端町６,,天野　　肇,天野　　肇,眼,,平8. 1. 1,ika
診療所,21,0108244,竹田内科ファミリークリニック,岐阜市西改田上の町６２－３,,医療法人陽光会　理事長　竹田　具史,竹田　具史,内　糖尿病内科　リウ　小　アレ　皮,,平8. 1. 1,ika
診療所,21,0108251,眼科林クリニック,岐阜市大洞柏台４－３－３,,医療法人社団眼科林クリニック　理事長　林　裕子,林　裕子,眼,,平8. 2. 1,ika
診療所,21,0108293,小倉医院,岐阜市長良葵町１－２－３,,小倉　茂則,小倉　茂則,内　小　産婦,,平8. 2. 14,ika
診療所,21,0108368,新美クリニック,岐阜市都通１－６,,医療法人社団新美クリニック　理事長　新美　次男,新美　次男,内　神内　循,,平8. 10. 1,ika
診療所,21,0108426,山本医院,岐阜市桜通１－２,,医療法人孝樹会　理事長　山本　典孝,山本　典孝,内　呼　循　小,,平9. 1. 1,ika
診療所,21,0108442,きさらぎ内科,岐阜市如月町６ー３６ー１,,栗山　逸子,栗山　逸子,内　循,,平9. 3. 1,ika
診療所,21,0108475,青木内科・眼科,岐阜市則武中３－５－１５,,医療法人社団青友会　理事長　青木　洋一郎,青木　洋一郎,内　消化器内科　糖尿病・代謝内科　内視鏡内科　循環器内科　眼　リハ,,平9. 4. 1,ika
診療所,21,0108491,増田医院,岐阜市粟野東４－２６－２,,増田　康子,増田　康子,内　循　呼　小　皮　放,,平9. 6. 6,ika
診療所,21,0108517,本郷メンタルクリニック,岐阜市本郷町５－１７,,浅岡　まさみ,浅岡　まさみ,神　精　内,,平9. 8. 1,ika
診療所,21,0108525,みたほらクリニック,岐阜市三田洞４３７－１１,,福富　桂子,福富　桂子,眼　内,,平9. 7. 1,ika
診療所,21,0108608,かさい内科クリニック,岐阜市上尻毛日吉１２５,,医療法人社団宏樹会　理事長　葛西　哲宏,葛西　哲宏,内　小　消化器内科　呼吸器内科　循環器内科　アレ　糖尿病内科　リハ　皮,,平9. 10. 1,ika
診療所,21,0108616,大塚レディスクリニック,岐阜市切通７－１３－１７,,医療法人社団真生会　理事長　大塚　春雄,大塚　祐基,一般　産婦,,平9. 10. 1,ika
診療所,21,0108624,安田こどもクリニック,岐阜市菅生７－５－１６,,医療法人社団諒友会　理事長　安田　雅則,安田　雅則,小　アレ,,平9. 10. 1,ika
診療所,21,0108632,みさお内科外科胃腸科,岐阜市加納竜興町３－２,,操　尚,操　尚,内　外　胃　こう　整外　小　麻,,平9. 12. 1,ika
診療所,21,0108640,中山耳鼻咽喉科,岐阜市市橋４－１３－６,,医療法人社団創明会　理事長　中山　里香,中山　里香,耳い　アレ,,平9. 11. 1,ika
診療所,21,0108665,夏目内科クリニック,岐阜市鏡島西３－４－１,,医療法人社団すこやか　理事長　夏目　佳幸,夏目　佳幸,内　糖尿病内科　内分泌内科,,平10. 1. 1,ika
診療所,21,0108731,白木耳鼻科クリニック,岐阜市神田町８－９－２白木ビル　２階,,医療法人白直会　理事長　白木　雄一郎,白木　雄一郎,耳い　気食　アレ　小,,平10. 4. 1,ika
診療所,21,0108749,石村内科,岐阜市日光町９－７－１,,医療法人社団健雄会　理事長　石村　耕二,石村　耕二,内　循　呼　リハ,,平10. 4. 1,ika
診療所,21,0108764,スミ東洋クリニック,岐阜市安良田町２－３－２,,鷲見　烈,鷲見　烈,外　皮,,平10. 4. 30,ika
診療所,21,0108772,松井医院,岐阜市石原３－１１６,,医療法人社団郁和会　理事長　松井　郁雄,松井　郁雄,内　小　皮　糖尿病内科,,平10. 7. 1,ika
診療所,21,0108814,医療法人社団正芳会　細野医院,岐阜市福光西３－９－１３,,医療法人社団正芳会　理事長　細野　知宏,細野　知宏,内　外　胃腸内科　肛門内科　リハ　内視鏡内科,,平10. 8. 1,ika
診療所,21,0108822,岸本医院,岐阜市福光南町１４－１５,,医療法人社団恭祐会　理事長　岸本　祐毅,岸本　祐毅,内　腎臓内科,,平10. 8. 1,ika
診療所,21,0108855,竹田クリニック,岐阜市河渡３－１１０,,竹田　智雄,竹田　智雄,内　外　整外　ペインクリニック内科　リハ　小,,平10. 11. 1,ika
診療所,21,0108863,あかなべクリニック,岐阜市茜部中島１－２５－１,,堀江　和子,堀江　和子,内　循　呼　小,,平10. 12. 1,ika
診療所,21,0108897,森田整形外科,岐阜市芥見３－３１４,,医療法人輝翠会　理事長　森田　正次,森田　正次,整外　リハ　放,,平10. 11. 1,ika
診療所,21,0108939,すこやか診療所,岐阜市北山１－１３－１１,,医療法人岐阜勤労者医療協会　理事長　松井　一樹,横山　道江,内　精　心内,,平11. 3. 1,ika
診療所,21,0108954,吉村整形外科,岐阜市近島５－１０－１３,,吉村　嘉晃,吉村　嘉晃,整外　外　リウ　リハ,,平11. 4. 1,ika
診療所,21,0108988,レディースクリニックまぶち,岐阜市正木北町１２－１０,,医療法人社団愛　理事長　馬渕　道夫,馬渕　道夫,産　婦,,平11. 6. 1,ika
診療所,21,0109143,大川医院耳鼻咽喉科,岐阜市中鶉７－１８－１,,大川　剛,大川　剛,耳い　アレ　気食,,平11. 7. 1,ika
診療所,21,0109184,たなかクリニック,岐阜市芥見野畑１－２２－１,,田中　真司,田中　真司,内　外　整外　麻　小　リハ,,平11. 11. 1,ika
診療所,21,0109200,小牧内科クリニック,岐阜市昭和町２－１１,,医療法人社団ともいき会　理事長　小牧　卓司,小牧　卓司,内　糖尿病内科　呼内　消化器内科　循環器内科　小　リハ,,平11. 10. 1,ika
診療所,21,0109218,山本整形外科,岐阜市梅林西町１１,,医療法人社団山本整形外科　理事長　山本　憲司,山本　憲司,整外　リウ　リハ,,平11. 10. 1,ika
診療所,21,0109267,井上眼科,岐阜市長住町２－４大橋ビル　２Ｆ,,井上　隆夫,井上　隆夫,眼,,平12. 2. 1,ika
診療所,21,0109275,村瀬内科胃腸科クリニック,岐阜市美島町２－１３,,村瀬　永策,村瀬　永策,内　胃,,平12. 1. 1,ika
診療所,21,0109291,さぎ山クリニック,岐阜市鷺山北町８－２９,,医療法人社団幸林会　理事長　梅田　哲正,梅田　哲正,外　内　耳い　胃　こう　整外　皮ひ　小　麻　呼　リハ　循,,平12. 2. 1,ika
診療所,21,0109341,クリニック足立,岐阜市大池町６２,,医療法人社団総文会　理事長　足立　總一郎,足立　總一郎,精　心内,,平12. 5. 1,ika
診療所,21,0109374,秋田耳鼻咽喉科医院,岐阜市切通５－６－３,,秋田　茂樹,秋田　茂樹,耳い　アレ,,平12. 9. 1,ika
診療所,21,0109440,近藤ゆか耳鼻咽喉科,岐阜市野一色６－８－６,,近藤　由香,近藤　由香,耳い　アレ,,平12. 12. 1,ika
診療所,21,0109465,石黒クリニック,岐阜市正木北町６－３７,,医療法人社団医源会　理事長　石黒　源之,石黒　源之,内　循　小　呼　リハ,,平12. 12. 1,ika
診療所,21,0109499,たけだ内科クリニック,岐阜市岩滝西３－７５,,医療法人謙清会　理事長　竹田　洋祐,竹田　洋祐,内　リハ　小,,平13. 2. 1,ika
診療所,21,0109515,小坂内科,岐阜市神田町６－１０,,小坂　譲二,小坂　譲二,内,,平13. 4. 1,ika
診療所,21,0109523,古田耳鼻咽喉科,岐阜市長良若葉町１－６,,古田　充哉,古田　充哉,耳い　麻,,平13. 4. 1,ika
診療所,21,0109556,島クリニック,岐阜市寺田５－７３－３,,医療法人社団　島クリニック　理事長　島　寛人,島　寛人,内　小　アレ,,平13. 7. 1,ika
診療所,21,0109564,かとう泌尿器科・内科クリニック,岐阜市長住町９－１８,,医療法人社団静和会　理事長　加藤　範夫,加藤　隆,内　ひ,,平13. 8. 1,ika
診療所,21,0109655,つばさ皮フ科クリニック,岐阜市六条北２－１０－９六条メディカルモール内,,土屋　博,土屋　博,皮　アレ　ひ,,平14. 4. 1,ika
診療所,21,0109663,つちや整形外科婦人科クリニック,岐阜市六条北２－１０－９六条メディカルモール内,,土屋　昭義,土屋　昭義,整外　リウ　リハ　婦,,平14. 4. 1,ika
診療所,21,0109697,森耳鼻咽喉科,岐阜市須賀４－１８－８,,森　淳,森　淳,耳い　アレ,,平14. 4. 1,ika
診療所,21,0109713,しみずクリニック,岐阜市加納清水町３－８－１日本泉ビル２Ｃ,,清水　章子,清水　章子,心内　神　精,,平14. 5. 1,ika
診療所,21,0109762,恩田眼科クリニック,岐阜市北島４－６－８,,医療法人恩田眼科クリニック　理事長　恩田　鋭治,恩田　鋭治,眼,,平14. 5. 1,ika
診療所,21,0109788,領下眼科クリニック,岐阜市領下６－２５－１,,諏訪　啓子,諏訪　啓子,眼,,平14. 9. 1,ika
診療所,21,0109796,佐藤外科内科,岐阜市芥見堀田７,,医療法人誠心会　理事長　佐藤　収,佐藤　収,一般　療養　外　内　こう　皮　脳外　整外　胃　ひ,,平14. 8. 1,ika
診療所,21,0109804,おぜきクリニック,岐阜市長住町１－２３,,尾関　茂彦,尾関　茂彦,内　皮　ひ,,平14. 10. 1,ika
診療所,21,0109812,いなば内科,岐阜市伊奈波通１－５１,,足立　佳代子,足立　佳代子,内　小,,平14. 10. 1,ika
診療所,21,0109838,はやし内科クリニック,岐阜市領下６－２５－１,,医療法人社団健生会　理事長　林　秀男,林　秀男,内　胃腸内科　糖尿病内科,,平14. 9. 2,ika
診療所,21,0109853,なかたにクリニック,岐阜市琴塚２－７－１６,,医療法人社団圭明会　理事長　中谷　明美,中谷　圭,皮　脳外　神内　外　内,,平14. 11. 1,ika
診療所,21,0109887,水谷医院,岐阜市加納朝日町３－４６－１０,,医療法人水谷医院　理事長　水谷　大裕,水谷　大裕,内　腎臓内科　人工透析内科　循環器内科,,平15. 2. 1,ika
診療所,21,0109895,長良整形外科クリニック,岐阜市八代３－１０－１２,,木田　公洋,木田　公洋,整外　リハ　リウ,,平15. 4. 1,ika
診療所,21,0109945,飯沼医院,岐阜市美江寺町１－２０,,飯沼　順平,飯沼　順平,内　循　消　放,,平15. 4. 1,ika
診療所,21,0109952,ささきクリニック,岐阜市清７６０－５,,佐々木　稔,佐々木　稔,内　消,,平15. 6. 1,ika
診療所,21,0109960,板津眼科医院,岐阜市加納大手町１０,,松岡　惠美子,松岡　惠美子,眼,,平15. 5. 1,ika
診療所,21,0109978,高木医院,岐阜市長良東郷町１－７,,医療法人社団高徳会　理事長　高木　寛治,高木　寛治,内　消　循　呼　小,,平15. 5. 1,ika
診療所,21,0109986,細川医院,岐阜市江川町２５－２,,細川　嘉彦,細川　嘉彦,内　循　心内,,平15. 5. 15,ika
診療所,21,0109994,網代診療所,岐阜市則松１－２４,,医療法人社団英集会　理事長　福富　悌,篠田　紳司,小　内　リハ　児童精神科,,平15. 5. 1,ika
診療所,21,0110000,加藤脳神経外科クリニック,岐阜市長住町９－１８,,医療法人社団藤樹会　理事長　松川　志穂,加藤　哲夫,脳外　リハ　神内,,平15. 7. 1,ika
診療所,21,0110018,わたなべ皮ふ科,岐阜市加納竜興町１－１０,,医療法人社団孝友会　理事長　渡邊　敦子,渡邊　敦子,皮　アレ　麻,,平15. 6. 1,ika
診療所,21,0110034,守屋医院,岐阜市柳川町１８,,守屋　斗人,守屋　斗人,内　外　循　心外,,平15. 7. 1,ika
診療所,21,0110042,加藤眼科,岐阜市長住町９－１８,,医療法人社団藤樹会　理事長　松川　志穂,松川　志穂,眼,,平15. 7. 1,ika
診療所,21,0110059,基生会　おおのレディースクリニック,岐阜市光町１－４４,,医療法人社団基生会　理事長　大野　元,大野　元,一般　産　婦,,平15. 7. 1,ika
診療所,21,0110075,高橋眼科医院,岐阜市早田栄町１－２３,,医療法人社団黎明会　理事長　高橋　捷允,高橋　捷允,一般　眼,,平15. 8. 1,ika
診療所,21,0110117,みながわ内科・循環器科クリニック,岐阜市折立８９５－１,,皆川　太郎,皆川　太郎,内　循　消　呼　放　リハ,,平15. 11. 1,ika
診療所,21,0110125,わたなべ内科クリニック,岐阜市福光東１－２８－１,,渡辺　裕,渡辺　裕,内　消,,平15. 10. 1,ika
診療所,21,0110133,松岡整形外科・内科リハビリテーション,岐阜市東金宝町２－１２－６,,医療法人社団瑞鳳会　理事長　松岡　正治,松岡　正治,一般　療養　整外　内　リウ　リハ　麻,,平15. 11. 1,ika
診療所,21,0110166,眼科　好明館,岐阜市長良１５７－１,,宇野　真,宇野　真,眼,,平16. 1. 1,ika
診療所,21,0110174,西野町クリニック,岐阜市西野町４－４３,,髙橋　都,髙橋　都,内　小　消　皮　リハ,,平16. 2. 1,ika
診療所,21,0110216,川崎整形外科クリニック,岐阜市三笠町１－７,,医療法人川崎整形外科クリニック　理事長　川崎　浩史,川崎　浩史,整外　リウ　リハ,,平16. 6. 1,ika
診療所,21,0110273,各務医院,岐阜市粟野東１－７３－１,,各務　正之,各務　正之,内　小　呼吸器内科,,平17. 1. 1,ika
診療所,21,0110281,後藤クリニック,岐阜市切通２－１３－１２,,後藤　尚己,後藤　尚己,内　循　呼,,平17. 2. 1,ika
