med_type,pref_code,med_code,name,address,phone,opener,manager,depts,beds,designated_date,source
診療所,17,0114354,国家公務員共済組合連合会北陸病院　金沢新神田合同庁舎診療所,金沢市新神田４丁目３番１０号,076-291-6247,国家公務員共済組合連合会　理事長　松元　崇,道下　泰克,内,,昭55. 1. 10,ika
病院,17,0114420,医療法人社団映寿会　みらい病院,金沢市鞍月東１丁目９番地,076-237-8000,医療法人社団　映寿会　理事長　北元　喜洋,前田　敏男,一般　療養　内　脳内　消化器内科　呼内　リハ　婦　皮　ひ　アレ　放　糖尿病内科　漢方内科,112,昭55. 5. 21,ika
診療所,17,0114875,大滝医院,金沢市大額２丁目５６,076-298-6666,大滝　三千雄,大滝　三千雄,内　皮　ひ,,昭58. 8. 8,ika
病院,17,0114982,大手町病院,金沢市大手町５番３２号,076-221-1863,医療法人社団和宏会　理事長　土用下　和之,尤　高峰,療養　内　整外　リハ,220,昭59. 3. 1,ika
診療所,17,0115039,村上内科クリニック,金沢市松村１丁目１４５番地,076-268-5520,村上　英徳,村上　英徳,内　呼　消　循,,昭59. 5. 2,ika
診療所,17,0115161,増田皮膚科医院,金沢市額乙丸町ロ１９３番２,076-298-1686,増田　博司,増田　博司,皮,,昭60. 4. 5,ika
診療所,17,0115419,伊藤医院,金沢市森山２丁目１９－２８,076-252-2084,伊藤　茂,伊藤　茂,内　小,,昭61. 11. 1,ika
診療所,17,0115435,医療法人社団森田医院,金沢市森山１丁目１番２２号,076-252-0613,医療法人社団森田医院　理事長　山下　陽子,山下　陽子,内　小　アレ,,昭62. 1. 1,ika
診療所,17,0115443,加藤整形外科医院,金沢市本江町８番１８号,076-291-2777,医療法人社団加藤整形外科医院　理事長　加藤　貴士,加藤　貴士,一般　療養　整外　リハ,,昭62. 1. 1,ika
診療所,17,0115450,横浜外科整形外科医院,金沢市小坂町北１９５番地２,076-251-1500,医療法人社団横浜外科医院　理事長　横浜　外雄,横浜　安生,胃　外　整外　脳外　こう　麻　リハ　リウ　内,,昭62. 1. 1,ika
診療所,17,0115500,高野医院,金沢市野町２丁目４番１２号,076-241-4830,高野　道夫,高野　道夫,皮　ひ,,昭62. 4. 1,ika
診療所,17,0115567,小林内科医院,金沢市三口新町２－３－１５,076-262-5884,小林　三郎,小林　三郎,内　胃　循,,昭62. 7. 1,ika
病院,17,0115591,整形外科米澤病院,金沢市京町１番３０号,076-252-3281,医療法人社団橘会　理事長　米澤　幸平,米澤　幸平,一般　一般　療養　療養　内　整外　リハ　リウ,72,昭62. 11. 1,ika
病院,17,0115708,川北病院,金沢市野町１丁目３－５５,076-241-8351,医療法人社団新村病院　理事長　新村　篤史,川北　哲,療養　整外　リハ,66,昭63. 5. 1,ika
診療所,17,0115757,岡部診療所,金沢市増泉町１丁目１９番１７号,076-243-1818,医療法人社団岡部診療所　理事長　前田　珠美,前田　珠美,精　心内,,昭64. 1. 1,ika
診療所,17,0115773,宮下眼科医院,金沢市西金沢３丁目４５３番６,076-249-0505,宮下　裕至,宮下　裕至,眼,,平元. 3. 23,ika
診療所,17,0115849,ゆーともクリニック,金沢市菊川１丁目２３番２３号,076-262-1133,医療法人社団豊穣会　理事長　田中　雄大,田中　雄大,整外　リウ　内　皮,,平元. 7. 10,ika
診療所,17,0115963,世良こどもクリニック,金沢市泉野町６丁目８番４号,076-241-9900,世良　憲正,世良　憲正,小,,平元. 12. 4,ika
診療所,17,0115971,前川医院,金沢市堅田町乙１３２番地１,076-258-2087,医療法人社団前川医院　理事長　前川　信政,前川　信政,内　小,,平2. 1. 1,ika
診療所,17,0116094,山本脳神経外科医院,金沢市玉川町１０番２２号,076-233-1363,医療法人社団山本脳神経外科医院　理事長　山本　謙二,山本　鐵郎,外　整外　脳外　リハ,,平2. 7. 1,ika
診療所,17,0116136,米島内科医院,金沢市東山２丁目１６番３号,076-252-5478,医療法人社団米島内科医院　理事長　米島　博嗣,米島　博嗣,内,,平2. 8. 1,ika
診療所,17,0116177,相良内科医院,金沢市小将町３番２号,076-222-6116,医療法人社団　相良内科医院　理事長　相良　明宏,相良　明宏,内　リウ　呼内　他,,平2. 10. 1,ika
病院,17,0116201,石野病院,金沢市千日町７番１５号,076-242-0111,医療法人社団竜山会　理事長　黒木　奈月,石野　洋,療養　整外　外　内　消化器内科　皮　美容皮膚科　リハ　呼内,60,平3. 1. 1,ika
診療所,17,0116227,つなむらクリニック,金沢市本町１丁目３番３８号,076-263-5465,魚谷　浩平,魚谷　浩平,内　呼　消　循,,平3. 1. 21,ika
病院,17,0116284,医療法人社団浅ノ川　心臓血管センター金沢循環器病院,金沢市田中町は１６番地,076-253-8000,医療法人社団　浅ノ川　理事長　小市　勝之,寺井　英伸,一般　療養　循環器内科　心外　放　消化器内科　リハ　整外　腎臓内科　麻,184,平3. 5. 15,ika
診療所,17,0116300,山崎眼科医院,金沢市彦三町１丁目８番１号,076-221-2285,医療法人社団　山崎眼科医院　理事長　山崎　芳治,山崎　芳治,眼,,平3. 6. 1,ika
診療所,17,0116318,高倉内科クリニック,金沢市若宮２丁目２０５,076-264-8030,高倉　文嗣,高倉　文嗣,内　呼　消　循,,平3. 6. 18,ika
診療所,17,0116342,紺谷内科婦人科クリニック,金沢市畝田東２丁目１２５番地,076-268-3035,医療法人社団　紺谷内科婦人科クリニック　理事長　紺谷　真,紺谷　真,内　小　循環器内科　婦,,平3. 8. 1,ika
診療所,17,0116359,北國クリニック,金沢市南町２番１号,076-232-6722,医療法人社団　飛祥会　理事長　森岡　健,川根　太郎,内　呼　循　消　産婦,,平3. 9. 1,ika
診療所,17,0116367,佐藤耳鼻咽喉科医院,金沢市長町２丁目１－１１,076-233-3387,医療法人社団　佐藤耳鼻咽喉科医院　理事長　佐藤　達宏,佐藤　達宏,耳い,,平3. 9. 1,ika
診療所,17,0116383,医療法人社団　井沢内科医院,金沢市諸江町下丁２８８番地１,076-237-6026,医療法人社団　井沢内科医院　理事長　井澤　朗,井澤　朗,内　小,,平3. 10. 1,ika
診療所,17,0116433,大野内科医院,金沢市中央通町１１番５号,076-231-4488,医療法人社団創生会　理事長　大野　秀棋,大野　秀棋,内　消化器内科　循環器内科　呼内,,平3. 12. 1,ika
診療所,17,0116441,高松医院,金沢市蚊爪町イ１２５－５,076-238-2010,医療法人社団内科高松医院　理事長　高松　靖,高松　靖,内　消　呼　小　他,,平3. 12. 1,ika
診療所,17,0116458,近藤クリニック,金沢市木越町ト９番地１,076-237-2211,医療法人社団近藤クリニック　理事長　近藤　邦夫,近藤　邦夫,内　小　歯　小歯,,平4. 4. 1,ika
診療所,17,0116474,四位例内科クリニック,金沢市泉１丁目１番５号,076-280-1717,四位例　靖,四位例　靖,内　循　消,,平4. 4. 1,ika
診療所,17,0116490,けんろく診療所,金沢市天神町１丁目１８の３７,076-264-0678,金沢医療生活協同組合　理事長　近松　美喜子,古田　和雄,消　循　外　内,,平4. 5. 6,ika
診療所,17,0116508,さがら整形外科医院,金沢市畝田西３丁目２０３,076-267-6700,相良　光貞,相良　光貞,一般　整外　リハ　リウ,19,平4. 5. 18,ika
診療所,17,0116573,アカシアクリニック,金沢市粟崎町４丁目８０番２号,076-238-8010,医療法人社団博友会　理事長　菊地　勤,足立　巌,内　外　整外　皮,,平4. 10. 1,ika
診療所,17,0116615,なかのクリニック,金沢市松寺町丑９－１,076-238-0506,中野　一郎,中野　一郎,内　胃　外　リハ,,平4. 11. 10,ika
診療所,17,0116656,半田内科医院,金沢市小立野３－２８－１７,076-264-0255,医療法人社団半田内科医院　理事長　半田　詮,鍛治　恭介,内　消化器内科　循環器内科,,平5. 1. 1,ika
診療所,17,0116672,さいとう内科医院,金沢市三馬１丁目４００番地,076-247-2011,医療法人社団大斉会　理事長　大場　昭,齊藤　元泰,内　呼内　アレ　気食,,平5. 1. 1,ika
診療所,17,0116680,土原医院,金沢市大樋町８番１号,076-252-0471,医療法人社団一弘会　理事長　土原　一弘,土原　一真,内　呼吸器内科　外　胃,,平5. 1. 1,ika
診療所,17,0116698,藤村有松眼科医院,金沢市有松２丁目５番３６号,076-244-5768,医療法人社団藤村有松眼科医院　理事長　藤村　茂人,藤村　茂人,眼,,平5. 1. 1,ika
診療所,17,0116706,みずた胃腸科クリニック,金沢市しじま台１丁目２番６号,076-296-8111,水田　正雄,水田　正雄,胃　こう,,平5. 1. 11,ika
診療所,17,0116714,三秋整形外科医院,金沢市諸江町上丁３２０番地,076-223-2155,医療法人社団三秋整形外科医院　理事長　三秋　謙太郎,三秋　謙太郎,一般　療養　整外　リハ,,平5. 3. 1,ika
診療所,17,0116722,辻整形外科クリニック,金沢市横川５丁目１９１番地,076-280-0111,医療法人社団辻整形外科クリニック　理事長　辻　俊一,辻　大祐,一般　整外　リハ　リウ,,平5. 4. 6,ika
病院,17,0116763,鈴木レディスホスピタル,金沢市寺町２丁目８番３６号,076-242-3155,医療法人社団和幸会　理事長　鈴木　康夫,鈴木　康夫,一般　一般　産婦　麻　外　内　消化器内科　小　ひ,28,平5. 4. 1,ika
診療所,17,0116789,横井内科医院,金沢市野町２丁目４番５号,076-241-3861,医療法人社団横井内科医院　理事長　横井　浩,横井　浩,内　胃　循　放,,平5. 7. 1,ika
診療所,17,0116797,さかもと内科クリニック,金沢市古府２丁目５２番地,076-249-3600,医療法人社団伏見さくら会　理事長　坂本　茂夫,坂本　茂夫,内　消化器内科　呼内　小,,平5. 9. 1,ika
診療所,17,0116805,むらた小児科医院,金沢市寺中町ト５番地,076-268-8688,医療法人社団翠琥　理事長　村田　祐一,村田　祐一,小,,平5. 9. 1,ika
診療所,17,0116813,小橋はっぴぃクリニック,金沢市小橋町１番８号,076-251-7222,医療法人社団誠医会　理事長　松江　俊英,松江　俊英,内　外　精,,平5. 10. 1,ika
診療所,17,0116821,いしぐろ脳神経・整形外科クリニック,金沢市窪４丁目５１５番地,076-243-2500,医療法人社団いしぐろクリニック　理事長　石黒　修三,清水　明,脳外　脳内　整外　内　リウ　リハ,,平5. 10. 1,ika
診療所,17,0116862,岡田内科クリニック,金沢市鳴和台１１３番地,076-253-4750,岡田　博司,岡田　博司,内　呼　消　循,,平5. 11. 4,ika
診療所,17,0116888,洞庭医院,金沢市広岡１丁目１２－５,076-221-6875,医療法人社団洞庭医院　理事長　洞庭　賢一,洞庭　賢一,内　循　小,,平5. 12. 1,ika
診療所,17,0116946,いずみの耳鼻咽喉科医院,金沢市泉野出町３丁目１番２８号,076-242-4111,捨田利　俊文,捨田利　俊文,耳い,,平6. 4. 1,ika
病院,17,0116995,木島病院,金沢市松寺町子４１番地１,076-237-9200,医療法人社団　光仁会　理事長　竹内　洋子,竹内　洋子,一般　療養　整外　内　リウ　外　こう　リハ　歯　歯外　麻,88,平6. 6. 21,ika
病院,17,0117035,社会福祉法人松原愛育会　石川療育センター,金沢市上中町イ６７番地２,076-229-3033,社会福祉法人　松原愛育会　理事長　柳下　道子,柳下　道子,一般　内　精　小,60,平6. 8. 1,ika
病院,17,0117068,石川県済生会金沢病院,金沢市赤土町ニ１３－６,076-266-1060,社会福祉法人恩賜財団済生会支部石川県済生会　支部長　村田　拓也,荒木　勉,一般　内　脳内　循環器内科　呼内　消化器内科　外　整外　脳外　心外　ひ　眼　リウ　リハ　皮　麻　放　小,260,平6. 10. 1,ika
診療所,17,0117084,あずきさわ内科クリニック,金沢市畝田西３丁目６２－１,076-266-2280,小豆沢　定秀,小豆沢　定秀,内,,平6. 10. 1,ika
診療所,17,0117100,佐伯ペインクリニック,金沢市弥生２丁目２１番１５号,076-280-2262,佐伯　善機,佐伯　善機,ペインクリニック外科　麻,,平6. 10. 19,ika
診療所,17,0117126,福島医院,金沢市円光寺２丁目５番２０号,076-244-5145,医療法人社団福島医院　理事長　福島　雅司,福島　雅司,内　神内　脳外,,平7. 1. 1,ika
病院,17,0117142,青和病院,金沢市大浦町ホ２２番地１,076-238-3636,医療法人社団青樹会青和病院　理事長　青木　達之,青木　達之,精神　精　神　心内,130,平7. 2. 1,ika
病院,17,0117167,安田内科病院,金沢市大豆田本町ハ６２番地,076-291-2911,医療法人社団安田内科病院　理事長　安田　俊一,安田　俊一,一般　療養　内　消　循　呼　リハ,,平7. 4. 1,ika
診療所,17,0117209,谷口クリニック,金沢市横川５丁目１８５番地,076-280-1255,谷口　章,谷口　章,形外　皮,,平7. 4. 14,ika
診療所,17,0117217,柴山クリニック,金沢市彦三町１丁目７番３４号,076-232-6377,柴山　真介,柴山　真介,内　循,,平7. 5. 13,ika
診療所,17,0117225,西東泌尿器科医院,金沢市北安江３丁目６番１５号,076-235-2877,西東　康夫,西東　康夫,ひ,,平7. 6. 1,ika
診療所,17,0117282,加世多皮膚科医院,金沢市もりの里３丁目７,076-234-0050,加世多　秀範,加世多　秀範,皮,,平7. 11. 7,ika
診療所,17,0117316,医療法人社団　山本皮膚科クリニック,金沢市新保本１丁目３２４番地,076-240-7337,医療法人社団　山本皮膚科クリニック　理事長　山本　善明,山本　善明,皮,,平7. 12. 1,ika
病院,17,0117340,医療法人社団金沢　宗広病院,金沢市桜町２４の３０,076-224-0101,医療法人社団金沢　理事長　宗廣　鉄平,宗廣　鉄平,一般　整外　外　内　リハ　リウ　麻,54,平8. 1. 1,ika
病院,17,0117423,十全病院,金沢市田上本町カ４５番地１,076-231-5477,医療法人十全会　理事長　岡　敬,大山　育子,精神　精　心内　脳内　内,256,平8. 7. 1,ika
病院,17,0117431,医療法人財団医王会　医王ケ丘病院,金沢市田上本町ヨ２４番地５,076-262-6565,医療法人財団医王会医王ケ丘病院　理事長　岡　宏,下畑　創,精神　精　児童精神科,,平8. 7. 1,ika
診療所,17,0117480,クリニック杜の里,金沢市もりの里２丁目１４０番地,076-232-0001,加藤　修,加藤　修,外　消化器内科　内視鏡内科　内　大腸・肛門外科,,平8. 9. 28,ika
診療所,17,0117498,中嶋医院,金沢市若草町２－３５,076-241-7717,医療法人中嶋医院　理事長　中嶋　一史,中嶋　一史,ひ　皮,,平8. 10. 1,ika
診療所,17,0117506,森下整形外科医院,金沢市矢木１－９６,076-249-0102,森下　裕,森下　裕,一般　一般　内　外　整外　リハ,19,平8. 9. 2,ika
診療所,17,0117522,小松眼科クリニック,金沢市北安江町４丁目１８番２０号,076-223-1888,小松　雅樹,小松　雅樹,眼,,平8. 10. 26,ika
診療所,17,0117555,此花診療所,金沢市此花町１番４号,076-261-5000,本　敦文,本　敦文,内　脳外　整外　リハ,,平8. 12. 17,ika
診療所,17,0117613,杉原・沼田クリニック,金沢市末町１６－２０－１,076-229-1533,医療法人社団　杉原・沼田クリニック　理事長　杉原　範彦,杉原　範彦,内　循　小,,平9. 4. 1,ika
病院,17,0117621,医療法人社団浅ノ川　桜ヶ丘病院,金沢市観法寺町ヘ１７４番地,076-258-1454,医療法人社団　浅ノ川　理事長　小市　勝之,岩崎　真三,精神　精　内　歯,424,平9. 6. 1,ika
診療所,17,0117639,北野内科クリニック,金沢市幸町５番２７号,076-231-6792,医療法人社団　北野内科クリニック　理事長　北野　博嗣,北野　博嗣,内　消　循,,平9. 7. 1,ika
診療所,17,0117688,城北クリニック,金沢市京町２０番５０号,076-253-1666,公益社団法人石川勤労者医療協会　理事長　島　隆雄,大川　義弘,内　脳内,,平9. 10. 1,ika
診療所,17,0117704,医療法人社団　のむらクリニック,金沢市疋田２丁目１４４番地,076-257-7500,医療法人社団　のむらクリニック　理事長　野村　泰三,野村　泰三,胃　外　こう　小　内,,平9. 10. 1,ika
診療所,17,0117720,野口内科クリニック,金沢市神谷内町ハ３７－７,076-253-8801,野口　俊,野口　俊,内,,平9. 11. 13,ika
診療所,17,0117746,森下耳鼻咽喉科医院,金沢市鳴和１丁目１２番７号,076-252-6701,医療法人社団　森下耳鼻咽喉科医院　理事長　森下　保子,森下　保子,耳い,,平10. 1. 1,ika
診療所,17,0117878,山崎皮膚科医院,金沢市泉２丁目３１番１号,076-226-8808,山崎　真孝,山崎　真孝,皮,,平10. 6. 1,ika
病院,17,0117894,結城病院,金沢市円光寺３丁目２１番７号,076-241-8228,医療法人社団　光風会　理事長　結城　正名,結城　正名,精神　精　児童・思春期精神科　内,129,平10. 6. 1,ika
病院,17,0117910,すずみが丘病院,金沢市もりの里３丁目７６番地,076-260-7700,医療法人社団金沢　理事長　宗廣　鉄平,竹中　哲郎,一般　療養　内　整外　脳内　リハ,92,平10. 6. 1,ika
診療所,17,0117985,きだクリニック,金沢市疋田２丁目３９番,076-257-7771,医療法人社団　加藤クリニック　理事長　木多　眞也,木多　眞也,脳外　脳内　脊椎外科,,平10. 12. 1,ika
診療所,17,0117993,耳鼻咽喉科　安田医院,金沢市高尾南３丁目１８番地,076-296-0960,医療法人社団　健真会耳鼻咽喉科安田医院　理事長　安田　健二,安田　健二,耳い,,平10. 12. 1,ika
診療所,17,0118009,松田内科医院,金沢市泉２丁目７番１号,076-241-2505,松田　博人,松田　博人,内　消,,平11. 1. 6,ika
診療所,17,0118033,三治整形外科クリニック,金沢市粟崎町１丁目４２番地２,076-238-8199,医療法人社団　三治整形外科クリニック　理事長　三治　秀哉,三治　秀哉,整外　リウ　リハ,,平11. 3. 1,ika
病院,17,0118041,独立行政法人地域医療機能推進機構金沢病院,金沢市沖町ハの部１５番,076-252-2200,独立行政法人地域医療機能推進機構　理事長　山本　修一,安居　利晃,一般　内　外　消　小　耳い　産婦　皮　ひ　整外　眼　脳外　放　リハ　麻　歯外　精,248,平11. 4. 1,ika
診療所,17,0118066,春藤医院,金沢市広岡１丁目１番８号,076-261-0585,医療法人社団　翠光会　理事長　春藤　俊一郎,春藤　俊一郎,内　小　消　循,,平11. 4. 1,ika
診療所,17,0118074,かとうクリニック,金沢市武蔵町１３－２７ＫＫビル２Ｆ,076-224-6500,加藤　佐敏,加藤　佐敏,心内　神　精,,平11. 4. 8,ika
診療所,17,0118090,横井小児科内科医院,金沢市菊川１丁目１０－３,076-262-8551,横井　透,横井　透,小　内,,平11. 4. 1,ika
診療所,17,0118132,ひょうたん町耳鼻咽喉科医院,金沢市瓢箪町２番１３号,076-231-1958,医療法人社団　耳順会　理事長　石丸　正,石丸　正,耳い,,平11. 6. 1,ika
診療所,17,0118199,杉原整形外科クリニック,金沢市額乙丸町ロ１５３番地,296-0770,医療法人社団仁信会　理事長　杉原　信,杉原　信,整外　内　外　リハ,,平11. 9. 1,ika
診療所,17,0118207,かばた医院,金沢市長土塀３丁目７番５号,076-265-5700,医療法人社団福寿会　理事長　加畑　寿明,加畑　寿明,小,,平11. 9. 1,ika
診療所,17,0118215,伊藤整形外科・内科クリニック,金沢市長坂３丁目２番２１号,076-245-6060,伊藤　貴夫,伊藤　貴夫,整外　リウ　内　リハ,,平11. 10. 12,ika
診療所,17,0118223,公益社団法人石川勤労者医療協会　健生クリニック,金沢市平和町３丁目５番２号,076-241-8357,公益社団法人石川勤労者医療協会　理事長　島　隆雄,宮岸　清司,内　消化器内科　小,,平11. 10. 1,ika
病院,17,0118231,医療法人社団浅ノ川　浅ノ川総合病院,金沢市小坂町中８３番地,076-252-2101,医療法人社団　浅ノ川　理事長　小市　勝之,荒木　一郎,一般　療養　内　腎臓内科　精　脳内　循環器内科　小　外　整外　形外　脳外　心外　皮　ひ　産婦　眼　耳い　放　麻　リハ　消化器外科　歯,499,平11. 10. 1,ika
病院,17,0118249,医療法人社団浅ノ川　千木病院,金沢市千木町ヘ３３番地の１,076-257-8600,医療法人社団　浅ノ川　理事長　小市　勝之,中川　哲也,療養　内　循　皮　リハ　放　他,400,平11. 10. 1,ika
診療所,17,0118280,坂戸医院,金沢市山の上町５番３号,252-7325,坂戸　俊一,坂戸　俊一,内　神内,,平12. 1. 1,ika
診療所,17,0118322,岡本小児科医院,金沢市入江１丁目６１６番地１,076-291-9511,医療法人社団岡本小児科医院　理事長　岡本　力,岡本　力,小,,平12. 1. 1,ika
診療所,17,0118470,吉澤レディースクリニック,金沢市稚日野町北２９５－１,076-266-8155,医療法人社団　吉澤レディースクリニック　理事長　吉澤　久,吉澤　久,一般　産　婦,13,平12. 7. 7,ika
診療所,17,0118504,はやかわクリニック,金沢市寺中町ホ３７番地１,076-266-1455,医療法人社団　剣　理事長　早川　康浩,早川　晃,胃　内　こう,,平12. 10. 1,ika
診療所,17,0118538,小川医院,金沢市笠舞２丁目２８番１２号,076-261-8821,医療法人社団　小川医院　理事長　小川　滋彦,小川　滋彦,内　消化器内科　循環器内科,,平13. 2. 1,ika
診療所,17,0118546,三宅医院,金沢市福久１丁目９５,076-257-7600,三宅　靖,三宅　靖,内　アレ,,平13. 3. 1,ika
診療所,17,0118587,ひろメンタルクリニック,金沢市西念３丁目１番３２号,076-234-1621,奥田　宏,奥田　宏,精　神　心内,,平13. 4. 27,ika
診療所,17,0118603,かりの眼科医院,金沢市旭町１丁目１番４４号,076-222-7222,医療法人社団　かりの眼科医院　理事長　狩野　宏成,狩野　宏成,眼,,平13. 5. 1,ika
診療所,17,0118629,ふじさわ眼科・小児科クリニック,金沢市泉野出町３丁目３番２５号,076-226-1177,藤澤　來人,藤澤　來人,眼　小,,平13. 9. 20,ika
診療所,17,0118645,ふじもとクリニック,金沢市長坂３丁目９－２,076-280-7711,藤本　敏博,藤本　敏博,内　胃　外,,平13. 10. 25,ika
診療所,17,0118686,早川浩之の内科医院,金沢市上柿木畠２番４号,076-222-8822,早川　浩之,早川　浩之,内　循　呼,,平13. 12. 4,ika
診療所,17,0118710,川田内科クリニック,金沢市横川６丁目７２番地,076-280-6200,川田　直幹,川田　直幹,内　消　循　呼,,平14. 1. 8,ika
診療所,17,0118728,医療法人社団　中藤クリニック,金沢市粟崎町１丁目５９番地,076-238-6607,医療法人社団　中藤クリニック　理事長　中藤　秀明,中藤　秀明,内　循,,平14. 1. 1,ika
診療所,17,0118769,ふじむらクリニック,金沢市藤江北３丁目４６－１,076-267-5577,藤邑　宏克,藤邑　宏克,内　循　リハ,,平14. 5. 13,ika
診療所,17,0118801,わかさ内科クリニック,金沢市西念３丁目１６番２５号,076-234-1133,医療法人社団　わかさ内科クリニック　理事長　若狭　豊,若狭　豊,内　小　循環器内科　消化器内科,,平14. 7. 1,ika
診療所,17,0118876,竹田内科クリニック,金沢市長田２丁目１番８号,076-260-7878,医療法人社団　竹田内科クリニック　理事長　竹田　康男,竹田　康男,内　消化器内科　循環器内科　呼吸器内科,,平14. 12. 1,ika
診療所,17,0118884,もみの木醫院,金沢市鞍月５丁目５番地,076-239-0136,上田　操,上田　操,内　整外　アレ　リハ　他,,平14. 12. 10,ika
診療所,17,0118918,みずのクリニック,金沢市長坂台１－２４,076-245-3232,水野　義陽,水野　義陽,心内　内　神　精,,平15. 1. 4,ika
診療所,17,0118926,石川県職員診療所,金沢市鞍月１丁目１番地,076-225-1251,地方職員共済組合石川県支部　支部長　山野　之義,相川　広一,内,,平15. 1. 6,ika
診療所,17,0118983,松井皮膚科クリニック,金沢市寺地１丁目２０－１８,076-226-1241,松井　裕,松井　裕,皮,,平15. 9. 18,ika
診療所,17,0119130,医療法人　田中皮ふ科クリニック,金沢市荒屋一丁目８６番地,076-257-7373,医療法人　田中皮ふ科クリニック　理事長　田中　武司,田中　武司,皮,,平15. 11. 1,ika
診療所,17,0119197,石坂眼科医院,金沢市材木町２－１５,076-221-1001,石坂　伸人,石坂　伸人,眼,,平16. 4. 21,ika
